tiempo,energia_activa,energia_activa_sin_factor,energia_rectiva,energia_rectiva_sin_factor,demanda_activa,demanda_reactiva,TempCelcius,HR,Lluviamm,Dirdelviento,Veldelviento_m/s,Velderafagas_m/s,year,month,day,hour,weekday,pandemia
2020-04-07 12:00:00,684.6,0.163,264.6,0.063,2738.4,1058.4,30.90983333333333,79.36666666666667,0.0,109.03333333333336,1.468333333333333,4.951666666666667,2020,4,7,12,1,1
2020-04-07 13:00:00,470.4,0.112,499.8,0.119,1881.6,1999.2,31.06033333333333,76.08333333333333,0.0,130.33333333333334,1.2183333333333333,4.278333333333333,2020,4,7,13,1,1
2020-04-07 14:00:00,781.1999999999999,0.186,289.8,0.069,3124.8,1159.2,30.895666666666667,76.28333333333332,0.0,113.25,0.4599999999999999,2.6,2020,4,7,14,1,1
2020-04-07 15:00:00,781.1999999999999,0.186,340.2,0.081,3124.8,1360.8,31.019166666666667,75.71666666666668,0.0,138.76666666666668,0.6283333333333333,2.558333333333333,2020,4,7,15,1,1
2020-04-07 16:00:00,764.4000000000001,0.182,323.4,0.077,3057.6000000000004,1293.6,29.34533333333334,80.60000000000001,0.0,201.4666666666667,1.0516666666666663,4.7,2020,4,7,16,1,1
2020-04-07 17:00:00,789.6,0.188,319.2,0.076,3158.4,1276.8,27.158,87.34999999999998,0.2333333333333333,188.35,2.0966666666666662,5.161666666666666,2020,4,7,17,1,1
2020-04-07 18:00:00,844.2,0.2009999999999999,285.6,0.068,3376.8,1142.4,25.752166666666664,90.38333333333333,0.0666666666666666,185.5333333333333,2.013333333333333,5.203333333333333,2020,4,7,18,1,1
2020-04-07 19:00:00,848.4,0.202,344.4,0.0819999999999999,3393.6,1377.6,25.643,90.45,0.0,187.4,1.803333333333333,5.205,2020,4,7,19,1,1
2020-04-07 20:00:00,844.2,0.201,319.2,0.076,3376.8,1276.8,25.141166666666663,86.16666666666667,0.0,194.66666666666663,1.6366666666666667,4.616666666666667,2020,4,7,20,1,1
2020-04-07 21:00:00,844.2,0.201,319.2,0.076,3376.8,1276.8,25.468666666666664,84.95,0.0,209.88333333333333,0.7966666666666667,3.61,2020,4,7,21,1,1
2020-04-07 22:00:00,831.5999999999999,0.198,298.2,0.071,3326.4,1192.8,25.424333333333333,84.36666666666666,0.0,202.4,0.375,2.393333333333333,2020,4,7,22,1,1
2020-04-07 23:00:00,806.4,0.192,247.8,0.059,3225.6,991.2,25.39183333333333,84.51666666666667,0.0,210.13333333333333,0.505,2.433333333333333,2020,4,7,23,1,1
2020-04-08 00:00:00,802.2,0.191,264.6,0.063,3208.8,1058.4,25.282833333333333,86.0,0.0,204.9833333333333,0.25,2.223333333333333,2020,4,8,0,2,1
2020-04-08 01:00:00,802.1999999999999,0.191,310.8,0.074,3208.8,1243.2,25.399833333333333,86.55,0.0,203.5833333333333,0.0833333333333333,0.925,2020,4,8,1,2,1
2020-04-08 02:00:00,806.4,0.192,357.0,0.0849999999999999,3225.6,1428.0,25.493,86.91666666666667,0.0,226.0333333333334,0.0,0.5483333333333333,2020,4,8,2,2,1
2020-04-08 03:00:00,802.2,0.191,357.0,0.0849999999999999,3208.8,1428.0,25.343333333333334,87.23333333333335,0.0,240.2833333333333,0.1683333333333333,1.0916666666666666,2020,4,8,3,2,1
2020-04-08 04:00:00,806.4,0.192,390.6,0.093,3225.6,1562.4,25.113166666666668,88.56666666666666,0.0,269.31666666666666,0.3783333333333333,2.14,2020,4,8,4,2,1
2020-04-08 05:00:00,802.2,0.191,403.2,0.096,3208.8,1612.8,24.88283333333333,90.96666666666664,0.0,284.5166666666667,0.9266666666666666,3.063333333333333,2020,4,8,5,2,1
2020-04-08 06:00:00,764.4,0.182,462.0,0.11,3057.6,1848.0,24.605,92.96666666666664,0.0,290.13333333333327,1.2183333333333333,3.6516666666666673,2020,4,8,6,2,1
2020-04-08 07:00:00,722.4000000000001,0.172,457.8,0.109,2889.6000000000004,1831.2,25.178,90.23333333333332,0.0,264.4166666666667,1.3016666666666663,4.195,2020,4,8,7,2,1
2020-04-08 08:00:00,739.2,0.176,369.6,0.088,2956.8,1478.4,25.99983333333334,86.5,0.0,208.71666666666667,1.4266666666666663,3.735,2020,4,8,8,2,1
2020-04-08 09:00:00,735.0,0.175,323.4,0.077,2940.0,1293.6,27.46966666666667,83.06666666666666,0.0,254.8166666666667,1.385,3.485,2020,4,8,9,2,1
2020-04-08 10:00:00,756.0,0.18,306.6,0.073,3024.0,1226.4,30.02,72.60000000000001,0.0,270.25000000000006,1.0066666666666666,2.893333333333333,2020,4,8,10,2,1
2020-04-08 11:00:00,772.8,0.184,306.6,0.073,3091.2,1226.4,31.8595,62.35,0.0,165.20000000000002,0.6299999999999999,2.645,2020,4,8,11,2,1
2020-04-08 12:00:00,764.4,0.182,294.0,0.07,3057.6,1176.0,33.1655,54.35,0.0,175.96666666666667,0.8416666666666667,3.02,2020,4,8,12,2,1
2020-04-08 13:00:00,764.4000000000001,0.182,281.4,0.067,3057.6000000000004,1125.6,33.50333333333334,54.3,0.0,168.46666666666667,1.175,3.7783333333333338,2020,4,8,13,2,1
2020-04-08 14:00:00,772.8,0.184,289.8,0.069,3091.2,1159.2,33.12833333333333,54.31666666666666,0.0,230.7,1.3016666666666663,4.113333333333334,2020,4,8,14,2,1
2020-04-08 15:00:00,781.2,0.186,289.8,0.069,3124.8,1159.2,32.75216666666666,59.91666666666668,0.0,285.70000000000005,1.6766666666666667,4.366666666666666,2020,4,8,15,2,1
2020-04-08 16:00:00,802.2,0.191,315.0,0.075,3208.8,1260.0,31.446,65.35,0.0,270.93333333333334,1.635,4.323333333333333,2020,4,8,16,2,1
2020-04-08 17:00:00,802.2,0.191,331.8,0.079,3208.8,1327.2,30.60116666666667,69.55000000000001,0.0,269.78333333333336,1.26,3.778333333333333,2020,4,8,17,2,1
2020-04-08 18:00:00,827.4000000000001,0.197,289.8,0.069,3309.6000000000004,1159.2,29.265,76.35000000000001,0.0,168.0,1.0916666666666666,3.693333333333333,2020,4,8,18,2,1
2020-04-08 19:00:00,865.2,0.206,289.79999999999995,0.069,3460.8,1159.1999999999998,28.58033333333334,79.88333333333333,0.0,261.1333333333333,0.5866666666666667,2.183333333333333,2020,4,8,19,2,1
2020-04-08 20:00:00,861.0,0.205,319.2,0.076,3444.0,1276.8,28.38983333333333,79.31666666666666,0.0,180.15,0.1666666666666666,1.5116666666666665,2020,4,8,20,2,1
2020-04-08 21:00:00,856.8,0.204,344.40000000000003,0.082,3427.2,1377.6,28.3445,76.85000000000001,0.0,38.6,0.0,0.25,2020,4,8,21,2,1
2020-04-08 22:00:00,840.0,0.2,310.8,0.074,3360.0,1243.2,28.38983333333333,74.91666666666667,0.0,162.61666666666667,0.0416666666666666,1.3016666666666663,2020,4,8,22,2,1
2020-04-08 23:00:00,835.8,0.199,365.4,0.087,3343.2,1461.6,28.0725,78.58333333333333,0.0,193.0333333333333,0.0,0.8416666666666667,2020,4,8,23,2,1
2020-04-09 00:00:00,814.8000000000001,0.194,365.4,0.087,3259.2000000000003,1461.6,27.59533333333334,83.35,0.0,188.81666666666663,0.0,0.2083333333333333,2020,4,9,0,3,1
2020-04-09 01:00:00,819.0,0.195,386.4,0.092,3276.0,1545.6,27.165166666666668,84.73333333333333,0.0,201.2333333333333,0.125,1.471666666666667,2020,4,9,1,3,1
2020-04-09 02:00:00,810.6,0.193,415.8,0.099,3242.4,1663.2,26.715833333333336,85.18333333333334,0.0,199.36666666666665,0.0416666666666666,1.5949999999999998,2020,4,9,2,3,1
2020-04-09 03:00:00,814.8,0.194,436.8,0.104,3259.2,1747.2,26.455,85.89999999999999,0.0,194.6833333333333,0.0416666666666666,1.135,2020,4,9,3,3,1
2020-04-09 04:00:00,806.4000000000001,0.192,453.6,0.108,3225.6000000000004,1814.4,26.377666666666663,87.46666666666668,0.0,200.55,0.0,0.2083333333333333,2020,4,9,4,3,1
2020-04-09 05:00:00,798.0,0.19,466.2000000000001,0.111,3192.0,1864.8,26.2355,88.53333333333335,0.0,229.76666666666668,0.1666666666666666,1.0466666666666666,2020,4,9,5,3,1
2020-04-09 06:00:00,756.0,0.18,483.0,0.1149999999999999,3024.0,1932.0,25.562,90.86666666666666,0.0,290.85,0.6283333333333333,2.0966666666666662,2020,4,9,6,3,1
2020-04-09 07:00:00,705.6,0.168,357.0,0.085,2822.4,1428.0,25.99983333333333,91.31666666666666,0.0,299.26666666666665,0.2916666666666667,1.635,2020,4,9,7,3,1
2020-04-09 08:00:00,718.2,0.1709999999999999,306.6,0.073,2872.8,1226.4,27.444333333333333,88.13333333333334,0.0,244.2833333333334,0.2083333333333333,1.1766666666666663,2020,4,9,8,3,1
2020-04-09 09:00:00,735.0,0.175,273.0,0.065,2940.0,1092.0,29.123833333333334,83.28333333333332,0.0,119.3,0.2933333333333333,1.845,2020,4,9,9,3,1
2020-04-09 10:00:00,781.1999999999999,0.186,273.0,0.065,3124.8,1092.0,29.93416666666667,81.26666666666667,0.0,117.93333333333332,0.9683333333333332,3.316666666666667,2020,4,9,10,3,1
2020-04-09 11:00:00,793.8000000000001,0.189,298.2,0.071,3175.2000000000003,1192.8,30.647500000000004,76.93333333333334,0.0,135.01666666666668,0.8833333333333333,3.233333333333333,2020,4,9,11,3,1
2020-04-09 12:00:00,785.4,0.187,310.8,0.074,3141.6,1243.2,31.069666666666667,74.01666666666667,0.0,137.83333333333334,1.4266666666666667,4.656666666666667,2020,4,9,12,3,1
2020-04-09 13:00:00,768.5999999999999,0.183,319.20000000000005,0.076,3074.4,1276.8000000000002,32.04366666666667,67.91666666666667,0.0,183.9333333333333,1.0083333333333333,3.2750000000000004,2020,4,9,13,3,1
2020-04-09 14:00:00,785.4,0.187,319.2,0.076,3141.6,1276.8,31.284833333333328,70.43333333333335,0.0,185.06666666666663,1.2183333333333333,3.778333333333333,2020,4,9,14,3,1
2020-04-09 15:00:00,785.4,0.187,331.8,0.079,3141.6,1327.2,31.778166666666667,68.06666666666668,0.0,209.66666666666663,0.7566666666666667,2.6833333333333336,2020,4,9,15,3,1
2020-04-09 16:00:00,793.8,0.189,352.79999999999995,0.0839999999999999,3175.2,1411.1999999999998,31.574,67.61666666666666,0.0,263.01666666666665,0.4166666666666667,1.93,2020,4,9,16,3,1
2020-04-09 17:00:00,798.0,0.19,386.4,0.092,3192.0,1545.6,30.79433333333333,68.60000000000001,0.0,271.2,0.5033333333333333,2.265,2020,4,9,17,3,1
2020-04-09 18:00:00,840.0,0.2,310.8,0.074,3360.0,1243.2,30.0795,70.93333333333334,0.0,192.78333333333333,0.9683333333333332,3.61,2020,4,9,18,3,1
2020-04-09 19:00:00,873.6,0.208,348.6,0.083,3494.4,1394.4,29.343666666666667,75.64999999999999,0.0,198.2,0.63,3.3166666666666664,2020,4,9,19,3,1
2020-04-09 20:00:00,873.6,0.208,373.80000000000007,0.089,3494.4,1495.2000000000005,28.998833333333334,74.6,0.0,193.7166666666667,0.2916666666666667,2.603333333333333,2020,4,9,20,3,1
2020-04-09 21:00:00,848.4,0.202,327.6,0.078,3393.6,1310.4,28.447666666666667,74.5,0.0,199.36666666666667,0.755,3.23,2020,4,9,21,3,1
2020-04-09 22:00:00,831.5999999999999,0.198,336.0,0.08,3326.4,1344.0,27.85016666666667,73.21666666666665,0.0,215.03333333333333,0.5866666666666666,3.148333333333333,2020,4,9,22,3,1
2020-04-09 23:00:00,823.2,0.196,352.79999999999995,0.0839999999999999,3292.8,1411.1999999999998,27.3535,75.98333333333333,0.0,171.0333333333333,0.4599999999999999,2.308333333333333,2020,4,9,23,3,1
2020-04-10 00:00:00,823.2,0.196,399.0,0.095,3292.8,1596.0,27.5175,71.15,0.0,156.53333333333333,0.545,2.728333333333333,2020,4,10,0,4,1
2020-04-10 01:00:00,819.0,0.195,428.4,0.102,3276.0,1713.6,27.300166666666662,69.91666666666667,0.0,164.96666666666667,0.3349999999999999,2.728333333333333,2020,4,10,1,4,1
2020-04-10 02:00:00,814.8,0.194,457.80000000000007,0.109,3259.2,1831.2000000000005,26.8465,72.35000000000001,0.0,223.93333333333337,0.1666666666666666,1.888333333333333,2020,4,10,2,4,1
2020-04-10 03:00:00,806.4,0.192,457.8,0.109,3225.6,1831.2,26.532666666666668,74.39999999999999,0.0,186.01666666666668,0.1666666666666666,1.343333333333333,2020,4,10,3,4,1
2020-04-10 04:00:00,798.0,0.19,449.4,0.107,3192.0,1797.6,26.198666666666668,77.38333333333334,0.0,192.33333333333337,0.25,1.5516666666666667,2020,4,10,4,4,1
2020-04-10 05:00:00,798.0,0.19,474.6,0.113,3192.0,1898.4,25.86966666666667,81.55,0.0,195.4,0.0,1.1766666666666663,2020,4,10,5,4,1
2020-04-10 06:00:00,760.1999999999999,0.181,462.0,0.1099999999999999,3040.8,1848.0,25.75616666666667,83.76666666666667,0.0,206.16666666666663,0.0,0.7566666666666667,2020,4,10,6,4,1
2020-04-10 07:00:00,709.8000000000001,0.1689999999999999,386.4,0.092,2839.2000000000003,1545.6,26.57733333333333,83.31666666666666,0.0,212.7,0.0,0.4616666666666666,2020,4,10,7,4,1
2020-04-10 08:00:00,726.5999999999999,0.173,344.40000000000003,0.082,2906.4,1377.6,28.86133333333333,75.05,0.0,236.13333333333333,0.0,0.7949999999999999,2020,4,10,8,4,1
2020-04-10 09:00:00,739.2,0.176,298.2,0.071,2956.8,1192.8,32.63133333333334,61.16666666666666,0.0,190.46666666666667,0.125,1.5533333333333337,2020,4,10,9,4,1
2020-04-10 10:00:00,760.2,0.181,323.4,0.077,3040.8,1293.6,33.439166666666665,56.866666666666674,0.0,168.01666666666668,0.375,2.223333333333333,2020,4,10,10,4,1
2020-04-10 11:00:00,781.1999999999999,0.186,310.79999999999995,0.074,3124.8,1243.1999999999998,33.613499999999995,55.45000000000001,0.0,193.28333333333333,0.6733333333333333,2.813333333333333,2020,4,10,11,4,1
2020-04-10 12:00:00,781.2,0.186,340.2,0.081,3124.8,1360.8,33.44416666666667,57.05000000000001,0.0,196.0666666666667,1.3016666666666663,4.283333333333333,2020,4,10,12,4,1
2020-04-10 13:00:00,798.0,0.19,323.40000000000003,0.077,3192.0,1293.6,33.67433333333333,57.68333333333334,0.0,153.96666666666667,1.3016666666666663,3.861666666666667,2020,4,10,13,4,1
2020-04-10 14:00:00,789.6,0.188,306.6,0.073,3158.4,1226.4,33.54983333333333,57.96666666666667,0.0,146.48333333333332,1.09,3.356666666666667,2020,4,10,14,4,1
2020-04-10 15:00:00,785.4000000000001,0.187,319.2,0.076,3141.6000000000004,1276.8,32.462833333333336,62.93333333333334,0.0,178.78333333333333,0.9683333333333332,3.3166666666666664,2020,4,10,15,4,1
2020-04-10 16:00:00,777.0,0.185,336.0,0.08,3108.0,1344.0,31.71033333333333,63.650000000000006,0.0,161.91666666666666,0.8833333333333333,2.936666666666666,2020,4,10,16,4,1
2020-04-10 17:00:00,793.8000000000001,0.189,315.0,0.075,3175.2000000000003,1260.0,31.06883333333333,66.45,0.0,191.85,0.9683333333333332,3.651666666666667,2020,4,10,17,4,1
2020-04-10 18:00:00,831.6000000000001,0.198,315.0,0.075,3326.4000000000005,1260.0,30.38133333333333,68.06666666666666,0.0,188.13333333333333,1.0516666666666663,3.901666666666667,2020,4,10,18,4,1
2020-04-10 19:00:00,873.5999999999999,0.208,294.0,0.07,3494.4,1176.0,29.34866666666667,72.68333333333334,0.0,186.2333333333333,1.9716666666666665,5.456666666666667,2020,4,10,19,4,1
2020-04-10 20:00:00,861.0,0.205,310.8,0.074,3444.0,1243.2,28.534666666666663,75.66666666666667,0.0,197.26666666666665,1.4266666666666667,5.078333333333334,2020,4,10,20,4,1
2020-04-10 21:00:00,844.2,0.201,327.6,0.078,3376.8,1310.4,28.035333333333337,75.88333333333334,0.0,202.63333333333333,1.2183333333333333,4.951666666666667,2020,4,10,21,4,1
2020-04-10 22:00:00,835.8,0.199,352.8,0.084,3343.2,1411.2,27.689833333333336,74.10000000000001,0.0,206.15,1.3433333333333335,4.823333333333333,2020,4,10,22,4,1
2020-04-10 23:00:00,831.5999999999999,0.198,344.40000000000003,0.082,3326.4,1377.6,27.18583333333333,76.0,0.0,198.2,1.3016666666666663,4.323333333333333,2020,4,10,23,4,1
2020-04-11 00:00:00,819.0,0.195,352.79999999999995,0.0839999999999999,3276.0,1411.1999999999998,26.74433333333333,79.64999999999999,0.0,197.4833333333333,0.715,2.98,2020,4,11,0,5,1
2020-04-11 01:00:00,814.8000000000001,0.194,373.80000000000007,0.089,3259.2000000000003,1495.2000000000005,25.83333333333333,83.10000000000001,0.0333333333333333,202.41666666666663,0.4616666666666666,2.3916666666666666,2020,4,11,1,5,1
2020-04-11 02:00:00,810.6,0.193,407.4,0.097,3242.4,1629.6,24.972,88.46666666666665,0.1333333333333333,219.0,0.7566666666666667,2.938333333333333,2020,4,11,2,5,1
2020-04-11 03:00:00,806.4,0.192,449.4,0.107,3225.6,1797.6,25.39183333333333,89.89999999999999,0.0,236.3333333333333,0.1683333333333333,1.345,2020,4,11,3,5,1
2020-04-11 04:00:00,806.4,0.192,491.4,0.117,3225.6,1965.6,25.65883333333333,89.83333333333333,0.0,244.05,0.0,0.5433333333333333,2020,4,11,4,5,1
2020-04-11 05:00:00,798.0,0.19,516.5999999999999,0.123,3192.0,2066.4,25.4325,88.43333333333334,0.0,287.81666666666666,0.21,1.555,2020,4,11,5,5,1
2020-04-11 06:00:00,760.1999999999999,0.181,466.2000000000001,0.1109999999999999,3040.8,1864.8,25.327,88.73333333333333,0.0,264.65000000000003,0.0833333333333333,0.925,2020,4,11,6,5,1
2020-04-11 07:00:00,701.4,0.167,441.0,0.105,2805.6,1764.0,25.444333333333333,89.05,0.0,280.3333333333333,0.8416666666666667,2.35,2020,4,11,7,5,1
2020-04-11 08:00:00,701.4,0.167,394.8,0.094,2805.6,1579.1999999999998,26.27633333333333,86.44999999999999,0.0,255.9833333333333,0.42,1.72,2020,4,11,8,5,1
2020-04-11 09:00:00,705.5999999999999,0.168,357.0,0.085,2822.4,1428.0,27.91283333333333,83.05,0.0,151.61666666666667,0.0833333333333333,1.343333333333333,2020,4,11,9,5,1
2020-04-11 10:00:00,722.4000000000001,0.172,302.4,0.072,2889.6000000000004,1209.6,28.758666666666667,79.56666666666668,0.0,135.48333333333332,0.63,2.181666666666666,2020,4,11,10,5,1
2020-04-11 11:00:00,722.4,0.172,277.20000000000005,0.066,2889.6,1108.8000000000002,30.886,74.98333333333333,0.0,175.71666666666667,0.42,2.18,2020,4,11,11,5,1
2020-04-11 12:00:00,747.6,0.178,352.8,0.084,2990.4,1411.2,32.038000000000004,69.78333333333335,0.0,136.18333333333337,1.0499999999999998,3.19,2020,4,11,12,5,1
2020-04-11 13:00:00,747.6,0.178,315.0,0.075,2990.4,1260.0,31.889166666666664,70.23333333333332,0.0,185.78333333333333,0.7966666666666667,3.02,2020,4,11,13,5,1
2020-04-11 14:00:00,764.4000000000001,0.182,310.8,0.074,3057.6000000000004,1243.2,30.95083333333333,72.5,0.0,221.35,1.01,3.105,2020,4,11,14,5,1
2020-04-11 15:00:00,756.0,0.18,327.6,0.078,3024.0,1310.4,30.301500000000004,75.10000000000001,0.0,207.0833333333333,1.2183333333333333,3.7783333333333338,2020,4,11,15,5,1
2020-04-11 16:00:00,743.4,0.177,344.4,0.082,2973.6,1377.6,29.974166666666665,75.50000000000001,0.0,273.75,0.5016666666666666,1.97,2020,4,11,16,5,1
2020-04-11 17:00:00,756.0,0.18,378.0,0.09,3024.0,1512.0,29.991,75.25,0.0,185.0833333333333,0.5866666666666666,2.18,2020,4,11,17,5,1
2020-04-11 18:00:00,810.6000000000001,0.193,327.6,0.078,3242.4000000000005,1310.4,29.590166666666665,74.83333333333333,0.0,197.7333333333333,0.3333333333333333,1.845,2020,4,11,18,5,1
2020-04-11 19:00:00,848.4000000000001,0.202,281.40000000000003,0.067,3393.6000000000004,1125.6,28.944666666666667,78.0,0.0,200.28333333333333,0.3349999999999999,2.181666666666666,2020,4,11,19,5,1
2020-04-11 20:00:00,844.2,0.201,289.8,0.069,3376.8,1159.2,28.6835,79.01666666666667,0.0,200.0666666666667,0.63,3.105,2020,4,11,20,5,1
2020-04-11 21:00:00,840.0,0.2,310.79999999999995,0.074,3360.0,1243.1999999999998,28.196,83.65,0.0,202.63333333333333,0.5866666666666667,3.146666666666667,2020,4,11,21,5,1
2020-04-11 22:00:00,831.6,0.198,331.8,0.079,3326.4,1327.2,27.79233333333333,85.35000000000001,0.0,200.53333333333333,0.8016666666666666,3.231666666666667,2020,4,11,22,5,1
2020-04-11 23:00:00,827.4000000000001,0.197,365.4,0.087,3309.6000000000004,1461.6,27.44366666666667,83.98333333333333,0.0,204.03333333333333,0.7999999999999999,3.4000000000000004,2020,4,11,23,5,1
2020-04-12 00:00:00,810.6,0.193,386.4,0.092,3242.4,1545.6,26.92,85.05,0.0,209.41666666666663,0.7133333333333334,3.485,2020,4,12,0,6,1
2020-04-12 01:00:00,819.0,0.195,390.6,0.093,3276.0,1562.4,26.5405,85.7,0.0,211.76666666666665,0.3766666666666666,2.766666666666666,2020,4,12,1,6,1
2020-04-12 02:00:00,802.2,0.191,365.4,0.087,3208.8,1461.6,25.979333333333333,89.19999999999999,0.0,198.63333333333333,0.715,3.106666666666667,2020,4,12,2,6,1
2020-04-12 03:00:00,793.8,0.189,369.6,0.088,3175.2,1478.4,25.748,91.2,0.0,197.4833333333333,0.63,2.8966666666666665,2020,4,12,3,6,1
2020-04-12 04:00:00,789.6,0.188,382.2000000000001,0.091,3158.4,1528.8000000000002,25.683333333333334,92.21666666666668,0.0,205.9,0.2083333333333333,1.7199999999999998,2020,4,12,4,6,1
2020-04-12 05:00:00,789.6,0.188,386.4,0.092,3158.4,1545.6,25.647,91.48333333333332,0.0,222.5333333333333,0.1666666666666666,1.258333333333333,2020,4,12,5,6,1
2020-04-12 06:00:00,756.0,0.18,424.2000000000001,0.101,3024.0,1696.8000000000002,25.582,91.95,0.0,206.85,0.0416666666666666,1.0916666666666666,2020,4,12,6,6,1
