tiempo,energia_activa,temp_celsius,hr,pandemia,month,day,weekday,sin_hour,cos_hour
2017-01-01 00:00:00,827.4000000000001,25.881833333333333,80.13333333333334,0,1,1,6,0.0,1.0
2017-01-01 01:00:00,814.8,25.748166666666666,80.75,0,1,1,6,0.25881904510252074,0.9659258262890683
2017-01-01 02:00:00,798.0,25.800666666666668,77.25,0,1,1,6,0.49999999999999994,0.8660254037844387
2017-01-01 03:00:00,802.2,25.715500000000002,76.05,0,1,1,6,0.7071067811865476,0.7071067811865476
2017-01-01 04:00:00,793.8,25.525499999999997,77.2,0,1,1,6,0.8660254037844386,0.5000000000000001
2017-01-01 05:00:00,793.8,25.638666666666666,77.76666666666667,0,1,1,6,0.9659258262890683,0.25881904510252074
2017-01-01 06:00:00,760.2,25.282833333333333,80.53333333333335,0,1,1,6,1.0,6.123233995736766e-17
2017-01-01 07:00:00,688.8,25.444666666666667,81.16666666666667,0,1,1,6,0.9659258262890683,-0.25881904510252063
2017-01-01 08:00:00,676.2,26.3415,78.53333333333333,0,1,1,6,0.8660254037844387,-0.4999999999999998
2017-01-01 09:00:00,688.8,26.4795,78.16666666666667,0,1,1,6,0.7071067811865476,-0.7071067811865475
2017-01-01 10:00:00,705.6,28.676666666666666,73.56666666666666,0,1,1,6,0.49999999999999994,-0.8660254037844387
2017-01-01 11:00:00,709.8,29.917,67.63333333333334,0,1,1,6,0.258819045102521,-0.9659258262890682
2017-01-01 12:00:00,718.2,31.397499999999997,62.36666666666667,0,1,1,6,1.2246467991473532e-16,-1.0
2017-01-01 13:00:00,730.8,32.66283333333333,58.083333333333336,0,1,1,6,-0.2588190451025208,-0.9659258262890683
2017-01-01 14:00:00,735.0,32.69566666666666,55.833333333333336,0,1,1,6,-0.4999999999999997,-0.8660254037844388
2017-01-01 15:00:00,726.6,32.42516666666666,58.5,0,1,1,6,-0.7071067811865471,-0.7071067811865479
2017-01-01 16:00:00,739.2,32.37766666666666,57.88333333333333,0,1,1,6,-0.8660254037844385,-0.5000000000000004
2017-01-01 17:00:00,747.6,31.99683333333333,59.1,0,1,1,6,-0.9659258262890683,-0.25881904510252063
2017-01-01 18:00:00,810.6,30.81533333333333,62.449999999999996,0,1,1,6,-1.0,-1.8369701987210297e-16
2017-01-01 19:00:00,890.4,29.8035,66.56666666666668,0,1,1,6,-0.9659258262890684,0.2588190451025203
2017-01-01 20:00:00,877.8,29.235666666666663,65.23333333333333,0,1,1,6,-0.8660254037844386,0.5000000000000001
2017-01-01 21:00:00,869.4,28.741666666666664,63.81666666666666,0,1,1,6,-0.7071067811865477,0.7071067811865474
2017-01-01 22:00:00,852.5999999999999,27.899333333333335,67.63333333333334,0,1,1,6,-0.5000000000000004,0.8660254037844384
2017-01-01 23:00:00,844.2,27.366,71.0,0,1,1,6,-0.25881904510252157,0.9659258262890681
2017-01-02 00:00:00,835.8,27.103666666666665,73.93333333333334,0,1,2,0,0.0,1.0
2017-01-02 01:00:00,814.8,26.981166666666667,73.05,0,1,2,0,0.25881904510252074,0.9659258262890683
2017-01-02 02:00:00,810.6,26.573166666666665,76.39999999999999,0,1,2,0,0.49999999999999994,0.8660254037844387
2017-01-02 03:00:00,810.6,26.4305,77.76666666666667,0,1,2,0,0.7071067811865476,0.7071067811865476
2017-01-02 04:00:00,806.4,26.345166666666668,76.31666666666666,0,1,2,0,0.8660254037844386,0.5000000000000001
2017-01-02 05:00:00,806.4,26.235333333333333,76.05,0,1,2,0,0.9659258262890683,0.25881904510252074
2017-01-02 06:00:00,781.2,26.024,78.0,0,1,2,0,1.0,6.123233995736766e-17
2017-01-02 07:00:00,827.4,25.493,85.45,0,1,2,0,0.9659258262890683,-0.25881904510252063
2017-01-02 08:00:00,890.4,27.06833333333333,81.81666666666666,0,1,2,0,0.8660254037844387,-0.4999999999999998
2017-01-02 09:00:00,890.4,29.62516666666667,72.16666666666667,0,1,2,0,0.7071067811865476,-0.7071067811865475
2017-01-02 10:00:00,919.8,29.924666666666667,67.86666666666666,0,1,2,0,0.49999999999999994,-0.8660254037844387
2017-01-02 11:00:00,932.4,30.63,64.98333333333333,0,1,2,0,0.258819045102521,-0.9659258262890682
2017-01-02 12:00:00,924.0,31.231166666666667,62.666666666666664,0,1,2,0,1.2246467991473532e-16,-1.0
2017-01-02 13:00:00,903.0,29.971833333333336,64.85000000000001,0,1,2,0,-0.2588190451025208,-0.9659258262890683
2017-01-02 14:00:00,911.4,30.207166666666666,65.5,0,1,2,0,-0.4999999999999997,-0.8660254037844388
2017-01-02 15:00:00,886.2,30.671833333333336,62.083333333333336,0,1,2,0,-0.7071067811865471,-0.7071067811865479
2017-01-02 16:00:00,877.8,30.866,62.1,0,1,2,0,-0.8660254037844385,-0.5000000000000004
2017-01-02 17:00:00,882.0,30.841333333333335,61.85,0,1,2,0,-0.9659258262890683,-0.25881904510252063
2017-01-02 18:00:00,848.4,30.1585,63.833333333333336,0,1,2,0,-1.0,-1.8369701987210297e-16
