tiempo,energia_activa,temp_celsius,hr,lluvia_mm,dir_viento,vel_viento,vel_rafagas
2017-01-01 00:00:00,827.4000000000001,25.881833333333333,80.13333333333334,0.0,203.1,-888.88,-888.88
2017-01-01 01:00:00,814.8,25.748166666666666,80.75,0.0,188.8166666666667,-888.88,-888.88
2017-01-01 02:00:00,798.0,25.800666666666668,77.25,0.0,156.29999999999998,-888.88,-888.88
2017-01-01 03:00:00,802.2,25.715500000000002,76.05,0.0,157.95,-888.88,-888.88
2017-01-01 04:00:00,793.8,25.525499999999997,77.2,0.0,202.61666666666667,-888.88,-888.88
2017-01-01 05:00:00,793.8,25.638666666666666,77.76666666666667,0.0,252.03333333333333,-888.88,-888.88
2017-01-01 06:00:00,760.2,25.282833333333333,80.53333333333335,0.0,352.8666666666666,-888.88,-888.88
2017-01-01 07:00:00,688.8,25.444666666666667,81.16666666666667,0.0,346.76666666666665,-888.88,-888.88
2017-01-01 08:00:00,676.2,26.3415,78.53333333333333,0.0,297.4166666666667,-888.88,-888.88
2017-01-01 09:00:00,688.8,26.4795,78.16666666666667,0.0,77.21666666666667,-888.88,-888.88
2017-01-01 10:00:00,705.6,28.676666666666666,73.56666666666666,0.0,175.25,-888.88,-888.88
2017-01-01 11:00:00,709.8,29.917,67.63333333333334,0.0,87.06666666666666,-888.88,-888.88
2017-01-01 12:00:00,718.2,31.397499999999997,62.36666666666667,0.0,130.54999999999998,-888.88,-888.88
2017-01-01 13:00:00,730.8,32.66283333333333,58.083333333333336,0.0,259.48333333333335,-888.88,-888.88
2017-01-01 14:00:00,735.0,32.69566666666666,55.833333333333336,0.0,281.46666666666664,-888.88,-888.88
2017-01-01 15:00:00,726.6,32.42516666666666,58.5,0.0,242.88333333333333,-888.88,-888.88
2017-01-01 16:00:00,739.2,32.37766666666666,57.88333333333333,0.0,238.91666666666666,-888.88,-888.88
2017-01-01 17:00:00,747.6,31.99683333333333,59.1,0.0,300.8833333333333,-888.88,-888.88
2017-01-01 18:00:00,810.6,30.81533333333333,62.449999999999996,0.0,281.25,-888.88,-888.88
2017-01-01 19:00:00,890.4,29.8035,66.56666666666668,0.0,195.11666666666667,-888.88,-888.88
2017-01-01 20:00:00,877.8,29.235666666666663,65.23333333333333,0.0,197.5,-888.88,-888.88
2017-01-01 21:00:00,869.4,28.741666666666664,63.81666666666666,0.0,203.35,-888.88,-888.88
2017-01-01 22:00:00,852.5999999999999,27.899333333333335,67.63333333333334,0.0,201.45000000000002,-888.88,-888.88
2017-01-01 23:00:00,844.2,27.366,71.0,0.0,180.15,-888.88,-888.88
2017-01-02 00:00:00,835.8,27.103666666666665,73.93333333333334,0.0,149.06666666666666,-888.88,-888.88
2017-01-02 01:00:00,814.8,26.981166666666667,73.05,0.0,158.63333333333335,-888.88,-888.88
2017-01-02 02:00:00,810.6,26.573166666666665,76.39999999999999,0.0,178.76666666666665,-888.88,-888.88
2017-01-02 03:00:00,810.6,26.4305,77.76666666666667,0.0,198.4333333333333,-888.88,-888.88
2017-01-02 04:00:00,806.4,26.345166666666668,76.31666666666666,0.0,219.70000000000002,-888.88,-888.88
2017-01-02 05:00:00,806.4,26.235333333333333,76.05,0.0,202.86666666666667,-888.88,-888.88
2017-01-02 06:00:00,781.2,26.024,78.0,0.0,190.46666666666667,-888.88,-888.88
2017-01-02 07:00:00,827.4,25.493,85.45,0.0,46.333333333333336,-888.88,-888.88
2017-01-02 08:00:00,890.4,27.06833333333333,81.81666666666666,0.0,196.78333333333333,-888.88,-888.88
2017-01-02 09:00:00,890.4,29.62516666666667,72.16666666666667,0.0,342.09999999999997,-888.88,-888.88
2017-01-02 10:00:00,919.8,29.924666666666667,67.86666666666666,0.0,165.18333333333337,-888.88,-888.88
2017-01-02 11:00:00,932.4,30.63,64.98333333333333,0.0,175.96666666666667,-888.88,-888.88
2017-01-02 12:00:00,924.0,31.231166666666667,62.666666666666664,0.0,281.25,-888.88,-888.88
2017-01-02 13:00:00,903.0,29.971833333333336,64.85000000000001,0.0,127.75,-888.88,-888.88
2017-01-02 14:00:00,911.4,30.207166666666666,65.5,0.0,78.38333333333334,-888.88,-888.88
2017-01-02 15:00:00,886.2,30.671833333333336,62.083333333333336,0.0,136.65,-888.88,-888.88
2017-01-02 16:00:00,877.8,30.866,62.1,0.0,233.04999999999998,-888.88,-888.88
2017-01-02 17:00:00,882.0,30.841333333333335,61.85,0.0,201.91666666666666,-888.88,-888.88
2017-01-02 18:00:00,848.4,30.1585,63.833333333333336,0.0,101.08333333333333,-888.88,-888.88
2017-01-02 19:00:00,869.4,29.798333333333332,65.14999999999999,0.0,195.38333333333333,-888.88,-888.88
2017-01-02 20:00:00,873.6,28.41616666666667,70.63333333333334,0.0,207.08333333333334,-888.88,-888.88
2017-01-02 21:00:00,869.4,27.743333333333336,69.95,0.0,192.58333333333334,-888.88,-888.88
2017-01-02 22:00:00,856.8,26.953166666666664,74.98333333333333,0.0,202.16666666666666,-888.88,-888.88
2017-01-02 23:00:00,844.2,26.271666666666665,78.56666666666666,0.0,206.61666666666667,-888.88,-888.88
2017-01-03 00:00:00,827.4,25.792833333333334,79.60000000000001,0.0,205.91666666666666,-888.88,-888.88
2017-01-03 01:00:00,819.0,25.501166666666666,79.31666666666666,0.0,207.5666666666667,-888.88,-888.88
2017-01-03 02:00:00,802.2,25.399833333333333,79.76666666666667,0.0,208.48333333333335,-888.88,-888.88
2017-01-03 03:00:00,802.2,25.359333333333336,80.75,0.0,203.58333333333334,-888.88,-888.88
2017-01-03 04:00:00,798.0,25.46083333333333,81.33333333333333,0.0,183.91666666666666,-888.88,-888.88
2017-01-03 05:00:00,793.8,25.541666666666668,81.26666666666667,0.0,137.11666666666667,-888.88,-888.88
2017-01-03 06:00:00,823.2,25.715666666666664,80.98333333333333,0.0,137.36666666666665,-888.88,-888.88
2017-01-03 07:00:00,1953.0,26.141833333333334,80.86666666666666,0.0,134.33333333333334,-888.88,-888.88
2017-01-03 08:00:00,3532.2,26.994,80.13333333333333,0.0,119.78333333333335,-888.88,-888.88
2017-01-03 09:00:00,4208.4,29.013499999999997,75.2,0.0,102.25,-888.88,-888.88
2017-01-03 10:00:00,4674.6,30.000833333333333,70.41666666666667,0.0,88.21666666666665,-888.88,-888.88
2017-01-03 11:00:00,4767.0,31.26,64.95,0.0,102.01666666666667,-888.88,-888.88
2017-01-03 12:00:00,4674.6,32.6415,59.11666666666667,0.0,138.75,-888.88,-888.88
2017-01-03 13:00:00,4628.4,34.25383333333333,53.050000000000004,0.0,127.51666666666667,-888.88,-888.88
2017-01-03 14:00:00,4800.6,34.172333333333334,51.800000000000004,0.0,163.33333333333334,-888.88,-888.88
2017-01-03 15:00:00,4800.6,34.909,50.449999999999996,0.0,104.11666666666667,-888.88,-888.88
2017-01-03 16:00:00,4090.8,34.154833333333336,51.56666666666666,0.0,154.66666666666666,-888.88,-888.88
2017-01-03 17:00:00,2902.2,33.922666666666665,52.36666666666667,0.0,136.18333333333334,-888.88,-888.88
2017-01-03 18:00:00,2116.7999999999997,32.03666666666667,58.61666666666667,0.0,200.51666666666665,-888.88,-888.88
2017-01-03 19:00:00,1507.8,30.600333333333335,64.43333333333334,0.0,204.71666666666667,-888.88,-888.88
2017-01-03 20:00:00,1188.6,29.282,64.16666666666667,0.0,207.08333333333334,-888.88,-888.88
2017-01-03 21:00:00,1033.2,28.667,65.36666666666666,0.0,206.15,-888.88,-888.88
2017-01-03 22:00:00,953.4,27.9905,66.58333333333333,0.0,153.03333333333333,-888.88,-888.88
2017-01-03 23:00:00,928.2,27.185833333333335,70.64999999999999,0.0,158.86666666666667,-888.88,-888.88
2017-01-04 00:00:00,924.0,26.679166666666664,76.31666666666666,0.0,205.6833333333333,-888.88,-888.88
2017-01-04 01:00:00,894.6,26.467166666666667,77.10000000000001,0.0,176.20000000000002,-888.88,-888.88
2017-01-04 02:00:00,886.2,26.4265,76.36666666666666,0.0,211.98333333333335,-888.88,-888.88
2017-01-04 03:00:00,877.8,26.483333333333334,75.23333333333333,0.0,212.46666666666667,-888.88,-888.88
2017-01-04 04:00:00,873.6,25.481833333333338,80.08333333333333,0.0,338.1166666666667,-888.88,-888.88
2017-01-04 05:00:00,873.6,24.435999999999996,86.68333333333334,0.0,348.43333333333334,-888.88,-888.88
2017-01-04 06:00:00,894.6,24.03816666666667,87.38333333333333,0.0,329.95,-888.88,-888.88
2017-01-04 07:00:00,1902.6000000000001,24.114333333333335,89.21666666666665,0.0,231.65,-888.88,-888.88
2017-01-04 08:00:00,3234.0,24.548666666666666,89.5,0.0,239.61666666666667,-888.88,-888.88
