tiempo,energia_activa,TempCelcius,HR,pandemia,month,day,weekday,sin_hour,cos_hour
2017-07-05 09:00:00,2931.6,23.629,87.75,0,7,5,2,0.7071067811865476,-0.7071067811865475
2017-07-05 10:00:00,3271.8,24.45233333333333,86.36666666666667,0,7,5,2,0.49999999999999994,-0.8660254037844387
2017-07-05 11:00:00,3355.8,25.65533333333333,82.25,0,7,5,2,0.258819045102521,-0.9659258262890682
2017-07-05 12:00:00,3381.0,26.4755,78.64999999999999,0,7,5,2,1.2246467991473532e-16,-1.0
2017-07-05 13:00:00,3213.0,26.789166666666663,76.83333333333333,0,7,5,2,-0.2588190451025208,-0.9659258262890683
2017-07-05 14:00:00,3179.4,26.76066666666667,77.05,0,7,5,2,-0.4999999999999997,-0.8660254037844388
2017-07-05 15:00:00,3183.6,26.308333333333334,78.6,0,7,5,2,-0.7071067811865471,-0.7071067811865479
2017-07-05 16:00:00,2683.8,26.284166666666668,78.25000000000001,0,7,5,2,-0.8660254037844385,-0.5000000000000004
2017-07-05 17:00:00,2016.0,26.23516666666667,76.38333333333333,0,7,5,2,-0.9659258262890683,-0.25881904510252063
2017-07-05 18:00:00,1583.4,26.05250000000001,77.48333333333333,0,7,5,2,-1.0,-1.8369701987210297e-16
2017-07-05 19:00:00,1197.0,25.396,81.06666666666668,0,7,5,2,-0.9659258262890684,0.2588190451025203
2017-07-05 20:00:00,1045.8,24.661666666666665,85.14999999999999,0,7,5,2,-0.8660254037844386,0.5000000000000001
2017-07-05 21:00:00,924.0,24.319333333333336,87.44999999999999,0,7,5,2,-0.7071067811865477,0.7071067811865474
2017-07-05 22:00:00,877.8,23.737166666666667,87.61666666666666,0,7,5,2,-0.5000000000000004,0.8660254037844384
2017-07-05 23:00:00,848.4,23.052333333333333,89.43333333333334,0,7,5,2,-0.25881904510252157,0.9659258262890681
2017-07-06 00:00:00,835.8,22.189666666666664,92.36666666666666,0,7,6,3,0.0,1.0
2017-07-06 01:00:00,819.0,21.62833333333333,93.35,0,7,6,3,0.25881904510252074,0.9659258262890683
2017-07-06 02:00:00,814.8000000000001,21.2505,94.71666666666664,0,7,6,3,0.49999999999999994,0.8660254037844387
2017-07-06 03:00:00,806.4,21.369666666666664,95.33333333333331,0,7,6,3,0.7071067811865476,0.7071067811865476
2017-07-06 04:00:00,793.8000000000001,21.676166666666663,93.86666666666667,0,7,6,3,0.8660254037844386,0.5000000000000001
2017-07-06 05:00:00,789.6,21.74766666666667,92.91666666666669,0,7,6,3,0.9659258262890683,0.25881904510252074
2017-07-06 06:00:00,814.8,21.69983333333333,93.48333333333332,0,7,6,3,1.0,6.123233995736766e-17
2017-07-06 07:00:00,1701.0,22.234000000000005,92.6,0,7,6,3,0.9659258262890683,-0.25881904510252063
2017-07-06 08:00:00,2658.6,23.653333333333336,89.55000000000001,0,7,6,3,0.8660254037844387,-0.4999999999999998
2017-07-06 09:00:00,3099.6,25.647,82.53333333333335,0,7,6,3,0.7071067811865476,-0.7071067811865475
2017-07-06 10:00:00,3313.8,27.03916666666667,77.88333333333334,0,7,6,3,0.49999999999999994,-0.8660254037844387
2017-07-06 11:00:00,3351.6,27.24483333333333,76.08333333333333,0,7,6,3,0.258819045102521,-0.9659258262890682
2017-07-06 12:00:00,3292.8,27.07183333333333,77.48333333333333,0,7,6,3,1.2246467991473532e-16,-1.0
2017-07-06 13:00:00,3200.4,27.124666666666663,77.10000000000001,0,7,6,3,-0.2588190451025208,-0.9659258262890683
2017-07-06 14:00:00,3112.2,28.494333333333334,73.81666666666668,0,7,6,3,-0.4999999999999997,-0.8660254037844388
2017-07-06 15:00:00,3246.6000000000004,28.019500000000004,73.55,0,7,6,3,-0.7071067811865471,-0.7071067811865479
2017-07-06 16:00:00,2818.2,27.56683333333333,76.00000000000001,0,7,6,3,-0.8660254037844385,-0.5000000000000004
2017-07-06 17:00:00,2108.4,26.863,78.49999999999999,0,7,6,3,-0.9659258262890683,-0.25881904510252063
2017-07-06 18:00:00,1751.4,25.631000000000004,81.43333333333334,0,7,6,3,-1.0,-1.8369701987210297e-16
2017-07-06 19:00:00,1314.6,24.114833333333337,84.36666666666666,0,7,6,3,-0.9659258262890684,0.2588190451025203
2017-07-06 20:00:00,1079.4,22.924333333333333,87.8,0,7,6,3,-0.8660254037844386,0.5000000000000001
2017-07-06 21:00:00,936.6,22.221666666666664,89.94999999999999,0,7,6,3,-0.7071067811865477,0.7071067811865474
2017-07-06 22:00:00,840.0,21.911,90.98333333333332,0,7,6,3,-0.5000000000000004,0.8660254037844384
2017-07-06 23:00:00,814.8,21.847166666666663,91.38333333333334,0,7,6,3,-0.25881904510252157,0.9659258262890681
2017-07-07 00:00:00,793.8,21.8155,91.7,0,7,7,4,0.0,1.0
2017-07-07 01:00:00,777.0,21.947,90.8,0,7,7,4,0.25881904510252074,0.9659258262890683
2017-07-07 02:00:00,772.8,21.911,90.9,0,7,7,4,0.49999999999999994,0.8660254037844387
2017-07-07 03:00:00,768.5999999999999,21.99833333333333,90.9,0,7,7,4,0.7071067811865476,0.7071067811865476
2017-07-07 04:00:00,777.0,21.959,90.83333333333331,0,7,7,4,0.8660254037844386,0.5000000000000001
2017-07-07 05:00:00,764.4,22.126166666666663,90.91666666666669,0,7,7,4,0.9659258262890683,0.25881904510252074
