tiempo,TempCelcius,HR,pandemia,energia_activa
2019-08-10 06:00:00,19.95583333333333,91.36666666666667,0,0.0
2019-08-10 07:00:00,20.233666666666668,91.18333333333332,0,0.0
2019-08-10 08:00:00,21.155166666666663,89.76666666666667,0,0.0
2019-08-10 09:00:00,22.4135,86.90000000000002,0,0.0
2019-08-10 10:00:00,24.852833333333336,81.3,0,0.0
2019-08-10 11:00:00,26.609333333333336,74.56666666666666,0,0.0
2019-08-10 12:00:00,28.40366666666667,68.35000000000001,0,0.0
2019-08-10 13:00:00,28.543166666666668,66.14999999999999,0,0.0
2019-08-10 14:00:00,29.294500000000003,64.48333333333333,0,0.0
2019-08-10 15:00:00,29.703000000000003,63.18333333333334,0,0.0
2019-08-10 16:00:00,29.58583333333333,63.3,0,0.0
2019-08-10 17:00:00,28.454166666666666,68.21666666666667,0,0.0
2019-08-10 18:00:00,26.2725,73.71666666666668,0,0.0
2019-08-10 19:00:00,25.00883333333333,74.96666666666665,0,0.0
2019-08-10 20:00:00,23.2925,77.49999999999999,0,0.0
2019-08-10 21:00:00,21.96683333333333,82.06666666666666,0,0.0
2019-08-10 22:00:00,21.063666666666663,85.8,0,0.0
2019-08-10 23:00:00,20.7615,87.51666666666667,0,0.0
2019-08-11 00:00:00,20.19783333333333,88.76666666666667,0,0.0
2019-08-11 01:00:00,19.718,89.96666666666665,0,0.0
2019-08-11 02:00:00,19.49566666666667,90.66666666666669,0,0.0
2019-08-11 03:00:00,19.444333333333333,90.9,0,0.0
2019-08-11 04:00:00,19.610833333333336,91.05,0,0.0
2019-08-11 05:00:00,19.602833333333336,91.0,0,0.0
2019-08-11 06:00:00,19.54733333333333,91.21666666666668,0,0.0
2019-08-11 07:00:00,19.81716666666667,90.95,0,0.0
2019-08-11 08:00:00,21.059833333333334,89.03333333333335,0,0.0
2019-08-11 09:00:00,23.907,82.21666666666667,0,0.0
2019-08-11 10:00:00,24.429,77.11666666666666,0,0.0
2019-08-11 11:00:00,26.361833333333333,72.66666666666667,0,0.0
2019-08-11 12:00:00,26.944500000000005,70.83333333333333,0,0.0
2019-08-11 13:00:00,28.2255,68.71666666666667,0,0.0
2019-08-11 14:00:00,29.115166666666667,65.38333333333333,0,0.0
2019-08-11 15:00:00,29.156833333333328,64.93333333333334,0,0.0
2019-08-11 16:00:00,28.834166666666665,65.41666666666667,0,0.0
2019-08-11 17:00:00,27.40416666666667,67.55,0,0.0
2019-08-11 18:00:00,25.33566666666667,73.08333333333333,0,0.0
2019-08-11 19:00:00,24.6495,75.64999999999999,0,0.0
2019-08-11 20:00:00,23.8255,74.18333333333334,0,0.0
2019-08-11 21:00:00,22.517166666666668,77.21666666666665,0,0.0
2019-08-11 22:00:00,21.608166666666666,81.89999999999999,0,0.0
2019-08-11 23:00:00,20.952166666666667,84.73333333333335,0,0.0
2019-08-12 00:00:00,20.18616666666667,87.73333333333333,0,0.0
2019-08-12 01:00:00,19.55933333333333,89.71666666666665,0,0.0
2019-08-12 02:00:00,19.369166666666665,91.23333333333332,0,0.0
2019-08-12 03:00:00,19.361,91.8,0,0.0
2019-08-12 04:00:00,19.40483333333333,92.03333333333336,0,0.0
2019-08-12 05:00:00,19.234166666666663,92.15,0,0.0
2019-08-12 06:00:00,19.278,92.21666666666664,0,0.0
2019-08-12 07:00:00,20.226166666666668,91.63333333333333,0,0.0
2019-08-12 08:00:00,22.150166666666667,86.3,0,0.0
2019-08-12 09:00:00,24.13133333333333,80.21666666666665,0,0.0
2019-08-12 10:00:00,25.988833333333336,74.45,0,0.0
2019-08-12 11:00:00,27.916666666666668,68.93333333333334,0,0.0
2019-08-12 12:00:00,27.5095,69.23333333333333,0,0.0
2019-08-12 13:00:00,28.3615,69.01666666666668,0,0.0
2019-08-12 14:00:00,28.477,69.46666666666668,0,0.0
2019-08-12 15:00:00,28.1485,68.23333333333333,0,0.0
2019-08-12 16:00:00,26.305833333333336,70.76666666666667,0,0.0
2019-08-12 17:00:00,24.75500000000001,74.5,0,0.0
2019-08-12 18:00:00,23.32033333333333,78.66666666666667,0,0.0
2019-08-12 19:00:00,22.337499999999995,80.0,0,0.0
2019-08-12 20:00:00,21.306,82.56666666666666,0,0.0
2019-08-12 21:00:00,20.90466666666667,84.3,0,0.0
2019-08-12 22:00:00,20.4915,85.36666666666666,0,0.0
2019-08-12 23:00:00,20.0115,87.93333333333334,0,0.0
2019-08-13 00:00:00,19.74983333333333,89.86666666666667,0,0.0
2019-08-13 01:00:00,19.825166666666668,90.2,0,0.0
2019-08-13 02:00:00,19.492166666666662,90.78333333333332,0,0.0
2019-08-13 03:00:00,19.45233333333333,91.46666666666668,0,0.0
2019-08-13 04:00:00,19.58316666666667,91.21666666666664,0,0.0
2019-08-13 05:00:00,19.737666666666662,90.51666666666668,0,0.0
2019-08-13 06:00:00,19.904333333333337,89.98333333333333,0,0.0
2019-08-13 07:00:00,20.356666666666666,89.55000000000001,0,0.0
