N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
367;03/25/17 11:21:40 PM;25.744;90.2;0;315.9;0.25;2.01
368;03/25/17 11:31:40 PM;25.768;91.4;0.2;276.6;0.25;2.01
369;03/25/17 11:41:40 PM;25.647;92;0;148.8;0.5;3.02
370;03/25/17 11:51:40 PM;25.283;92.4;0.2;174.1;2.52;6.3
371;03/26/17 12:01:40 AM;24.532;92.5;0.4;183.9;1.01;4.53
372;03/26/17 12:11:40 AM;24.171;93.2;1.2;182.5;1.51;4.53
373;03/26/17 12:21:40 AM;23.857;93.3;1.8;174.1;0.76;3.78
374;03/26/17 12:31:40 AM;24.122;93.6;0;186.7;0.76;3.27
375;03/26/17 12:41:40 AM;24.267;93.5;0;178.3;1.26;3.27
376;03/26/17 12:51:40 AM;24.412;93.3;0;192.3;0.5;2.01
377;03/26/17 01:01:40 AM;24.484;93;0;175.5;0;1.51
378;03/26/17 01:11:40 AM;24.653;92.8;0;202.2;0;1.76
379;03/26/17 01:21:40 AM;24.653;92.8;0;190.9;0;1.01
380;03/26/17 01:31:40 AM;24.653;92.9;0;175.5;0;1.26
381;03/26/17 01:41:40 AM;24.629;93.2;0;195.1;0.25;2.01
382;03/26/17 01:51:40 AM;24.677;93.6;0;189.5;0;1.51
383;03/26/17 02:01:40 AM;24.677;93.9;0;200.8;0;1.51
384;03/26/17 02:11:40 AM;24.75;94.2;0;203.6;0;2.52
385;03/26/17 02:21:40 AM;24.798;94.6;0;195.1;0.25;2.01
386;03/26/17 02:31:40 AM;24.823;94.9;0;198;0.25;2.01
387;03/26/17 02:41:40 AM;24.774;95.2;0;212;0.5;3.02
388;03/26/17 02:51:40 AM;24.532;95.4;0;202.2;1.26;4.28
389;03/26/17 03:01:40 AM;24.46;95.6;0;202.2;1.01;4.78
390;03/26/17 03:11:40 AM;24.363;95.7;0;212;0.76;4.03
391;03/26/17 03:21:40 AM;24.146;95.9;0;205;0.76;4.03
392;03/26/17 03:31:40 AM;23.713;96.2;1.6;196.5;1.26;4.28
393;03/26/17 03:41:40 AM;23.809;96.7;1.2;199.4;0.76;3.27
394;03/26/17 03:51:40 AM;23.593;96.9;0.2;196.5;0.76;3.27
395;03/26/17 04:01:40 AM;23.665;97.1;0.4;196.5;1.01;4.28
396;03/26/17 04:11:40 AM;23.713;97.3;0.4;188.1;0.5;2.52
397;03/26/17 04:21:40 AM;23.785;97.5;0.2;176.9;0.25;2.27
398;03/26/17 04:31:40 AM;23.833;97.6;0.4;189.5;0.25;2.77
399;03/26/17 04:41:40 AM;23.785;97.7;0.2;188.1;0.25;2.27
400;03/26/17 04:51:40 AM;23.857;97.9;0;186.7;0;1.51
401;03/26/17 05:01:40 AM;23.954;97.9;0.2;189.5;0;1.01
402;03/26/17 05:11:40 AM;24.002;98;0.2;183.9;0;1.26
403;03/26/17 05:21:40 AM;24.026;98.1;0;190.9;0;0.76
404;03/26/17 05:31:40 AM;23.954;98.2;0;181.1;0;2.27
405;03/26/17 05:41:40 AM;23.954;98.3;0;183.9;0;1.51
406;03/26/17 05:51:40 AM;23.881;98.4;0.2;178.3;0.5;2.77
407;03/26/17 06:01:40 AM;23.833;98.5;0;179.7;0.25;1.76
408;03/26/17 06:11:40 AM;23.93;98.6;0;199.4;0;2.01
409;03/26/17 06:21:40 AM;23.954;98.6;0;200.8;0;1.76
410;03/26/17 06:31:40 AM;23.978;98.7;0;183.9;0;1.26
411;03/26/17 06:41:40 AM;24.002;98.7;0;189.5;0.25;2.01
412;03/26/17 06:51:40 AM;24.074;98.7;0;196.5;0;2.52
413;03/26/17 07:01:40 AM;24.122;98.8;0;181.1;0.25;2.77
414;03/26/17 07:11:40 AM;24.171;98.8;0;183.9;0.25;2.01
415;03/26/17 07:21:40 AM;24.243;98.8;0.2;185.3;0.25;2.01
416;03/26/17 07:31:40 AM;24.315;98.8;0;186.7;0;1.51
417;03/26/17 07:41:40 AM;24.388;98.8;0.2;190.9;0;1.51
418;03/26/17 07:51:40 AM;24.508;98.9;0;195.1;0;1.01
419;03/26/17 08:01:40 AM;24.653;98.9;0.2;185.3;0;1.26
420;03/26/17 08:11:40 AM;24.823;98.9;0;183.9;0;1.51
421;03/26/17 08:21:40 AM;25.016;98.9;0;198;0;2.01
422;03/26/17 08:31:40 AM;25.04;98.9;0;171.3;0.25;1.76
423;03/26/17 08:41:40 AM;25.355;98.8;0;183.9;0.25;2.52
424;03/26/17 08:51:40 AM;25.428;98.5;0;178.3;0.76;3.02
425;03/26/17 09:01:40 AM;25.914;98.1;0;172.7;0.25;2.01
426;03/26/17 09:11:40 AM;26.134;97.6;0;181.1;0;1.51
427;03/26/17 09:21:40 AM;26.353;96.9;0;213.4;0.25;1.51
428;03/26/17 09:31:40 AM;26.598;96.1;0;205;0.25;1.76
429;03/26/17 09:41:40 AM;26.891;94.8;0;189.5;0.25;2.52
430;03/26/17 09:51:40 AM;27.382;93.1;0;210.6;0.25;2.77
431;03/26/17 10:01:40 AM;27.949;91;0;227.4;0.25;2.01
432;03/26/17 10:11:40 AM;29.19;88.7;0;36.5;0;1.51
433;03/26/17 10:21:40 AM;29.464;86.1;0;249.9;0;0.5
434;03/26/17 10:31:40 AM;29.49;84;0;109.5;0;1.51
435;03/26/17 10:41:40 AM;29.065;83.6;0;2.8;0;1.01
436;03/26/17 10:51:40 AM;28.916;84.2;0;332.7;0.25;1.51
437;03/26/17 11:01:40 AM;28.916;84;0;15.4;0.25;1.76
438;03/26/17 11:11:40 AM;29.265;82.8;0;2.8;0.25;2.01
439;03/26/17 11:21:40 AM;29.365;81.2;0;14;0.5;2.27
440;03/26/17 11:31:40 AM;29.464;80.7;0;15.4;0.5;2.77
441;03/26/17 11:41:40 AM;29.59;80.5;0;328.5;0.76;2.52
442;03/26/17 11:51:40 AM;29.015;80.5;0;349.6;1.76;4.03
443;03/26/17 12:01:40 PM;29.09;80.5;0;348.2;1.51;4.03
444;03/26/17 12:11:40 PM;29.29;80.1;0;346.8;2.01;5.04
445;03/26/17 12:21:40 PM;29.59;78.6;0;334.1;1.51;4.53
446;03/26/17 12:31:40 PM;29.991;77;0;342.6;1.26;4.53
447;03/26/17 12:41:40 PM;30.748;75.9;0;342.6;2.01;5.04
448;03/26/17 12:51:40 PM;30.596;74.5;0;349.6;1.76;5.04
449;03/26/17 01:01:40 PM;30.545;75.1;0;336.9;2.01;5.04
450;03/26/17 01:11:40 PM;31.204;75.4;0;344;1.26;4.28
451;03/26/17 01:21:40 PM;31.842;73.7;0;349.6;1.01;5.04
452;03/26/17 01:31:40 PM;32.073;70.2;0;2.8;1.26;3.78
453;03/26/17 01:41:40 PM;32.691;69.2;0;336.9;0.5;2.01
454;03/26/17 01:51:40 PM;31.612;69.9;0;11.2;0.25;2.52
455;03/26/17 02:01:40 PM;31.459;71.3;0;342.6;1.01;3.27
456;03/26/17 02:11:40 PM;31.791;70.9;0;16.8;0.25;3.02
457;03/26/17 02:21:40 PM;31.204;71.6;0;115.1;1.01;2.77
458;03/26/17 02:31:40 PM;31.281;72.1;0;106.7;1.01;3.02
459;03/26/17 02:41:40 PM;31.868;70.6;0;88.4;0.25;2.01
460;03/26/17 02:51:40 PM;31.868;70.1;0;143.2;0.5;3.02
461;03/26/17 03:01:40 PM;33.835;66.9;0;329.9;0.25;2.01
462;03/26/17 03:11:40 PM;33.001;64.6;0;310.3;0.25;3.02
463;03/26/17 03:21:40 PM;32.278;66.7;0;61.8;0.5;2.77
464;03/26/17 03:31:40 PM;33.861;67.3;0;179.7;0.25;2.01
465;03/26/17 03:41:40 PM;32.381;65.5;0;167.1;0.25;2.01
466;03/26/17 03:51:40 PM;31.996;66.6;0;178.3;0.25;2.01
467;03/26/17 04:01:40 PM;31.026;70.5;0;289.2;1.01;2.77
468;03/26/17 04:11:40 PM;30.52;73.1;0;283.6;1.51;3.53
469;03/26/17 04:21:40 PM;28.941;76.1;0;182.5;2.01;7.55
470;03/26/17 04:31:40 PM;29.59;76.8;0;164.3;1.26;3.02
471;03/26/17 04:41:40 PM;29.69;73.8;0;199.4;1.01;3.53
472;03/26/17 04:51:40 PM;29.715;71.6;0;171.3;1.76;3.78
473;03/26/17 05:01:40 PM;29.665;72.8;0;181.1;1.26;3.02
474;03/26/17 05:11:40 PM;29.34;73;0;209.2;0.5;4.03
475;03/26/17 05:21:40 PM;29.04;75;0;182.5;1.76;5.04
476;03/26/17 05:31:40 PM;29.389;75.5;0;199.4;0.25;2.52
477;03/26/17 05:41:40 PM;29.315;74.9;0;174.1;0.5;3.02
478;03/26/17 05:51:40 PM;29.115;75.4;0;185.3;0.5;2.77
479;03/26/17 06:01:40 PM;28.941;75.9;0;185.3;0.25;2.01
480;03/26/17 06:11:40 PM;28.841;76.6;0;169.9;0.76;2.27
481;03/26/17 06:21:40 PM;29.04;74.3;0;219;0.5;2.52
482;03/26/17 06:31:40 PM;29.34;71.4;0;172.7;0.5;3.27
483;03/26/17 06:41:40 PM;29.315;70.8;0;189.5;0;1.76
484;03/26/17 06:51:40 PM;28.941;72.8;0;178.3;0.5;3.02
485;03/26/17 07:01:40 PM;28.568;76.8;0;189.5;0.76;4.78
486;03/26/17 07:11:40 PM;28.345;81.1;0;186.7;1.26;4.78
487;03/26/17 07:21:40 PM;28.32;83.4;0;181.1;1.26;4.53
488;03/26/17 07:31:40 PM;28.27;83.9;0;200.8;0.76;3.78
489;03/26/17 07:41:40 PM;27.924;83.7;0;155.8;0.5;3.02
490;03/26/17 07:51:40 PM;27.136;83.2;0;190.9;0.76;5.79
491;03/26/17 08:01:40 PM;26.426;83.5;0;195.1;1.01;4.03
492;03/26/17 08:11:40 PM;26.549;85.2;0;203.6;0.5;3.53
493;03/26/17 08:21:40 PM;26.744;84.4;0;134.8;0.25;3.02
494;03/26/17 08:31:40 PM;25.866;83.6;0;324.3;0.76;4.28
495;03/26/17 08:41:40 PM;26.109;87.3;0.2;355.2;2.27;4.78
496;03/26/17 08:51:40 PM;25.428;86.8;0.2;353.8;1.76;5.04
497;03/26/17 09:01:40 PM;24.219;91;0.8;345.4;2.01;4.28
498;03/26/17 09:11:40 PM;24.291;93.7;1;342.6;0.5;3.02
499;03/26/17 09:21:40 PM;24.315;94.1;0.6;344;0.25;1.76
500;03/26/17 09:31:40 PM;24.557;94.4;0.6;341.2;0;1.01
501;03/26/17 09:41:40 PM;24.653;94.5;0.2;338.3;0;0
502;03/26/17 09:51:40 PM;24.581;94.7;0;227.4;0;1.01
503;03/26/17 10:01:40 PM;24.702;94.9;0;176.9;0;0
504;03/26/17 10:11:40 PM;24.798;95.1;0;176.9;0;0
505;03/26/17 10:21:40 PM;24.774;95.2;0;176.9;0;0
506;03/26/17 10:31:40 PM;24.944;95.4;0;176.9;0;0
507;03/26/17 10:41:40 PM;25.04;95.5;0;140.4;0;0.5
508;03/26/17 10:51:40 PM;24.944;95.5;0;120.7;0;1.26
509;03/26/17 11:01:40 PM;24.702;95.5;0;102.5;0;0.5
510;03/26/17 11:11:40 PM;24.823;95.4;0;102.5;0;0
511;03/26/17 11:21:40 PM;25.016;95.4;0;102.5;0;0
512;03/26/17 11:31:40 PM;25.162;95.3;0.2;102.5;0;0
513;03/26/17 11:41:40 PM;25.21;95.3;0;102.5;0;0
514;03/26/17 11:51:40 PM;25.162;95.4;0;102.5;0;0
515;03/27/17 12:01:40 AM;25.089;95.5;0.2;102.5;0;0
516;03/27/17 12:11:40 AM;25.089;95.6;0;102.5;0;0
517;03/27/17 12:21:40 AM;25.089;95.7;0;102.5;0;0
518;03/27/17 12:31:40 AM;25.113;95.8;0;102.5;0;0
519;03/27/17 12:41:40 AM;25.065;95.7;0;102.5;0;0
520;03/27/17 12:51:40 AM;25.137;95.8;0;102.5;0;0
521;03/27/17 01:01:40 AM;25.162;95.8;0;102.5;0;0
522;03/27/17 01:11:40 AM;25.162;95.8;0;112.3;0;0.25
523;03/27/17 01:21:40 AM;25.137;95.8;0;143.2;0;0
524;03/27/17 01:31:40 AM;25.21;95.8;0;113.7;0;0.76
525;03/27/17 01:41:40 AM;25.283;96.2;0;50.5;0;1.01
526;03/27/17 01:51:40 AM;25.234;96.6;0;51.9;0;1.01
527;03/27/17 02:01:40 AM;25.21;96.7;0;54.8;0;1.26
528;03/27/17 02:11:40 AM;25.234;96.8;0;49.1;0;0.5
529;03/27/17 02:21:40 AM;25.186;96.9;0;130.6;0;0.5
530;03/27/17 02:31:40 AM;25.016;97.1;0;151.6;0;0
531;03/27/17 02:41:40 AM;24.968;97.1;0;154.4;0;0
532;03/27/17 02:51:40 AM;24.919;97.1;0;154.4;0;0
533;03/27/17 03:01:40 AM;24.847;97.2;0;154.4;0;0
534;03/27/17 03:11:40 AM;24.823;97.2;0;154.4;0;0
535;03/27/17 03:21:40 AM;24.847;97.2;0;154.4;0;0
536;03/27/17 03:31:40 AM;24.919;97.2;0;154.4;0;0
537;03/27/17 03:41:40 AM;24.919;97.2;0;172.7;0;1.01
538;03/27/17 03:51:40 AM;24.944;97.2;0;294.8;0;0.25
539;03/27/17 04:01:40 AM;24.944;97.2;0.2;300.4;0;0
540;03/27/17 04:11:40 AM;24.968;97.1;0;300.4;0;0
541;03/27/17 04:21:40 AM;24.992;97.1;0;300.4;0;0
542;03/27/17 04:31:40 AM;25.162;97.1;0;300.4;0;0
543;03/27/17 04:41:40 AM;25.113;97.1;0;233.1;0;0.76
544;03/27/17 04:51:40 AM;25.113;97.1;0;224.6;0;0.25
545;03/27/17 05:01:40 AM;25.04;97.1;0;216.2;0;0
546;03/27/17 05:11:40 AM;24.992;97.1;0;216.2;0;0
547;03/27/17 05:21:40 AM;25.016;97.1;0;216.2;0;0
548;03/27/17 05:31:40 AM;25.065;97.2;0;216.2;0;0
549;03/27/17 05:41:40 AM;24.992;97.2;0;216.2;0;0
550;03/27/17 05:51:40 AM;24.944;97.3;0;216.2;0;0
551;03/27/17 06:01:40 AM;25.016;97.3;0;216.2;0;0
552;03/27/17 06:11:40 AM;25.089;97.4;0;216.2;0;0
553;03/27/17 06:21:40 AM;25.065;97.4;0;220.4;0;0.25
554;03/27/17 06:31:40 AM;25.04;97.5;0;324.3;0;0.5
555;03/27/17 06:41:40 AM;25.065;97.6;0;331.3;0;1.01
556;03/27/17 06:51:40 AM;25.137;97.7;0;349.6;0;0.76
557;03/27/17 07:01:40 AM;25.137;97.8;0;349.6;0;1.26
558;03/27/17 07:11:40 AM;25.162;97.9;0;336.9;0.25;1.51
559;03/27/17 07:21:40 AM;25.21;97.9;0;271;0.5;2.01
560;03/27/17 07:31:40 AM;25.574;98.1;0;268.1;0.25;2.27
561;03/27/17 07:41:40 AM;25.744;98.1;0;273.8;0.5;2.01
562;03/27/17 07:51:40 AM;25.768;97.9;0;282.2;0.5;1.76
563;03/27/17 08:01:40 AM;26.061;97.7;0;280.8;0.25;1.51
564;03/27/17 08:11:40 AM;26.207;97.3;0;271;0.25;1.51
565;03/27/17 08:21:40 AM;26.207;96.7;0;294.8;0.5;2.01
566;03/27/17 08:31:40 AM;26.304;96;0;283.6;0.25;2.01
567;03/27/17 08:41:40 AM;26.891;95.2;0;279.4;0.25;2.01
568;03/27/17 08:51:40 AM;26.793;94.1;0;285;0.25;2.27
569;03/27/17 09:01:40 AM;27.112;93.3;0;273.8;0.25;1.76
570;03/27/17 09:11:40 AM;27.382;91.8;0;285;0.25;1.76
571;03/27/17 09:21:40 AM;27.85;90.7;0;294.8;0;1.26
572;03/27/17 09:31:40 AM;27.53;89.5;0;85.6;0.25;2.01
573;03/27/17 09:41:40 AM;27.751;88.9;0;115.1;0.76;3.02
574;03/27/17 09:51:40 AM;28.147;87.7;0;87;0.5;2.27
575;03/27/17 10:01:40 AM;29.565;86.6;0;179.7;0.5;2.52
576;03/27/17 10:11:40 AM;28.816;84.2;0;105.3;0.5;1.76
577;03/27/17 10:21:40 AM;29.315;84.2;0;150.2;0.5;2.01
578;03/27/17 10:31:40 AM;29.29;83;0;63.2;0.25;2.01
579;03/27/17 10:41:40 AM;28.866;82.9;0;224.6;0.76;2.27
580;03/27/17 10:51:40 AM;28.245;82.8;0;113.7;1.26;3.78
581;03/27/17 11:01:40 AM;28.692;84.2;0;254.1;0.76;3.78
582;03/27/17 11:11:40 AM;29.24;83.6;0;139;0.5;3.02
583;03/27/17 11:21:40 AM;29.715;81;0;19.7;0.5;2.52
584;03/27/17 11:31:40 AM;29.941;80.6;0;95.5;0.76;3.53
585;03/27/17 11:41:40 AM;29.865;80.7;0;5.6;0.5;2.77
586;03/27/17 11:51:40 AM;29.414;81.2;0;205;0.76;3.78
587;03/27/17 12:01:40 PM;29.215;82.1;0;338.3;1.26;5.04
588;03/27/17 12:11:40 PM;30.142;80.6;0;169.9;0.76;4.03
589;03/27/17 12:21:40 PM;29.64;78.7;0;94.1;1.01;3.27
590;03/27/17 12:31:40 PM;29.54;80.2;0;256.9;0.76;3.27
591;03/27/17 12:41:40 PM;30.646;80.4;0;171.3;0.76;2.52
592;03/27/17 12:51:40 PM;31.306;77.9;0;169.9;0.76;3.02
593;03/27/17 01:01:40 PM;32.047;76.4;0;314.5;1.01;3.02
594;03/27/17 01:11:40 PM;30.596;76.4;0;278;1.26;4.03
595;03/27/17 01:21:40 PM;31.052;76.2;0;158.6;1.01;4.28
596;03/27/17 01:31:40 PM;29.815;76.8;0;60.4;1.76;5.29
597;03/27/17 01:41:40 PM;29.815;77.7;0;124.9;1.51;5.29
598;03/27/17 01:51:40 PM;31.179;77.6;0;155.8;0.76;5.29
599;03/27/17 02:01:40 PM;30.369;75.5;0;57.6;1.51;6.3
600;03/27/17 02:11:40 PM;30.192;76.9;0;87;1.51;5.04
601;03/27/17 02:21:40 PM;29.966;77.6;0;50.5;1.51;6.3
602;03/27/17 02:31:40 PM;30.217;77.6;0;61.8;1.26;4.53
603;03/27/17 02:41:40 PM;30.545;76.3;0;113.7;1.01;4.28
604;03/27/17 02:51:40 PM;30.444;76.2;0;223.2;0.5;2.27
605;03/27/17 03:01:40 PM;30.041;76.2;0;95.5;1.76;4.78
606;03/27/17 03:11:40 PM;29.565;77.3;0;96.9;1.76;4.78
607;03/27/17 03:21:40 PM;30.016;77.6;0;103.9;1.51;4.03
608;03/27/17 03:31:40 PM;30.268;77.3;0;85.6;1.51;5.54
609;03/27/17 03:41:40 PM;29.74;77.3;0;67.4;1.76;5.79
610;03/27/17 03:51:40 PM;30.596;76.8;0;92.7;1.76;4.78
611;03/27/17 04:01:40 PM;30.9;75.5;0;198;0.25;3.02
612;03/27/17 04:11:40 PM;31.23;74;0;130.6;0.76;3.27
613;03/27/17 04:21:40 PM;31.23;73.1;0;248.5;1.01;4.28
614;03/27/17 04:31:40 PM;30.925;72.8;0;120.7;1.26;4.53
615;03/27/17 04:41:40 PM;31.153;74;0;133.4;1.01;3.78
616;03/27/17 04:51:40 PM;30.621;73.7;0;78.6;1.01;4.53
617;03/27/17 05:01:40 PM;30.293;74.3;0;101.1;1.26;4.28
618;03/27/17 05:11:40 PM;30.469;75;0;162.9;0.5;2.77
619;03/27/17 05:21:40 PM;30.192;75.3;0;96.9;0.5;2.52
620;03/27/17 05:31:40 PM;30.343;74.8;0;150.2;0.25;1.76
621;03/27/17 05:41:40 PM;29.64;74.3;0;217.6;0.5;4.28
622;03/27/17 05:51:40 PM;28.617;74.3;0;133.4;1.51;4.03
623;03/27/17 06:01:40 PM;28.717;72.3;0;132;1.01;3.02
624;03/27/17 06:11:40 PM;28.048;70.9;0;148.8;0.76;2.77
625;03/27/17 06:21:40 PM;27.974;72.7;0;137.6;0.76;3.27
626;03/27/17 06:31:40 PM;27.776;74.7;0;140.4;0.76;2.52
627;03/27/17 06:41:40 PM;27.628;76;0;158.6;0.5;3.53
628;03/27/17 06:51:40 PM;27.628;78.7;0;186.7;1.01;3.53
629;03/27/17 07:01:40 PM;27.628;79;0;190.9;1.26;4.78
630;03/27/17 07:11:40 PM;27.899;78.5;0;205;0.76;3.27
631;03/27/17 07:21:40 PM;28.196;78.7;0;186.7;1.26;4.78
632;03/27/17 07:31:40 PM;28.147;79.3;0;195.1;1.01;3.78
633;03/27/17 07:41:40 PM;28.048;79.9;0;212;1.26;5.04
634;03/27/17 07:51:40 PM;27.899;80;0;212;0.76;3.78
635;03/27/17 08:01:40 PM;27.801;80.4;0;224.6;0.5;2.77
636;03/27/17 08:11:40 PM;27.825;81;0;193.7;0.5;3.53
637;03/27/17 08:21:40 PM;27.677;81;0;206.4;0.25;2.52
638;03/27/17 08:31:40 PM;27.505;81.3;0;206.4;0.5;2.77
639;03/27/17 08:41:40 PM;27.505;82.1;0;213.4;0.25;2.52
640;03/27/17 08:51:40 PM;27.677;82.7;0;205;0.5;3.02
641;03/27/17 09:01:40 PM;27.702;83;0;214.8;0.76;3.53
642;03/27/17 09:11:40 PM;27.702;83.5;0;196.5;1.01;4.28
643;03/27/17 09:21:40 PM;27.677;84;0;147.4;0.5;3.78
644;03/27/17 09:31:40 PM;27.628;84.4;0;144.6;0.25;3.53
645;03/27/17 09:41:40 PM;27.628;84.5;0;207.8;0.25;2.77
646;03/27/17 09:51:40 PM;27.505;84.8;0;207.8;0;2.01
647;03/27/17 10:01:40 PM;27.431;85.6;0;220.4;0.25;2.52
648;03/27/17 10:11:40 PM;27.358;86.4;0;200.8;0.25;3.02
649;03/27/17 10:21:40 PM;27.235;86.9;0;209.2;0.25;2.27
650;03/27/17 10:31:40 PM;27.136;87.6;0;210.6;0.76;3.02
651;03/27/17 10:41:40 PM;27.038;88.2;0;212;0.76;3.78
652;03/27/17 10:51:40 PM;26.989;88.8;0;206.4;0.76;4.03
653;03/27/17 11:01:40 PM;26.916;89.2;0;202.2;0.5;3.78
654;03/27/17 11:11:40 PM;26.891;89.6;0;214.8;0.5;3.27
655;03/27/17 11:21:40 PM;26.818;89.9;0;212;0.5;3.53
656;03/27/17 11:31:40 PM;26.72;90.3;0;210.6;0.76;3.53
657;03/27/17 11:41:40 PM;26.646;90.6;0;207.8;0.5;3.78
658;03/27/17 11:51:40 PM;26.598;91;0;209.2;0.76;4.28
659;03/28/17 12:01:40 AM;26.573;91.3;0;202.2;0.5;4.78
660;03/28/17 12:11:40 AM;26.524;91.5;0;206.4;0.5;3.78
661;03/28/17 12:21:40 AM;26.524;91.6;0;202.2;0.76;3.27
662;03/28/17 12:31:40 AM;26.475;91.6;0;200.8;0.5;2.77
663;03/28/17 12:41:40 AM;26.378;91.7;0;207.8;0.76;3.78
664;03/28/17 12:51:40 AM;26.378;91.9;0;202.2;0.76;3.27
665;03/28/17 01:01:40 AM;26.353;92.1;0;219;0.5;3.27
666;03/28/17 01:11:40 AM;26.378;92.1;0;209.2;0.76;4.03
667;03/28/17 01:21:40 AM;26.622;91.9;0;181.1;0.5;3.02
668;03/28/17 01:31:40 AM;26.671;91.2;0;196.5;0.5;3.27
669;03/28/17 01:41:40 AM;26.72;90.6;0;205;0.5;3.27
670;03/28/17 01:51:40 AM;26.695;90.1;0;212;0.76;4.53
671;03/28/17 02:01:40 AM;26.695;90;0;217.6;0.76;3.78
672;03/28/17 02:11:40 AM;26.646;89.9;0;206.4;0.76;3.53
673;03/28/17 02:21:40 AM;26.622;90.1;0;212;0.76;3.53
674;03/28/17 02:31:40 AM;26.549;90.3;0;223.2;0.5;3.78
675;03/28/17 02:41:40 AM;26.451;90.6;0;202.2;0.5;4.03
676;03/28/17 02:51:40 AM;26.378;90.9;0;213.4;0.5;3.53
677;03/28/17 03:01:40 AM;26.402;91.1;0;214.8;0.5;3.53
678;03/28/17 03:11:40 AM;26.549;91.3;0;192.3;0.25;2.77
679;03/28/17 03:21:40 AM;26.451;91.2;0;205;0.25;2.52
680;03/28/17 03:31:40 AM;26.5;91.3;0;217.6;0;1.76
681;03/28/17 03:41:40 AM;26.451;91.4;0;186.7;0;1.26
682;03/28/17 03:51:40 AM;26.426;91.7;0;192.3;0;0.76
683;03/28/17 04:01:40 AM;26.524;91.9;0;200.8;0.25;3.02
684;03/28/17 04:11:40 AM;26.549;91.8;0;199.4;0.25;2.27
685;03/28/17 04:21:40 AM;26.524;91.8;0;171.3;0.25;2.77
686;03/28/17 04:31:40 AM;26.549;91.8;0;193.7;0;1.51
687;03/28/17 04:41:40 AM;26.5;91.8;0;213.4;0.25;2.01
688;03/28/17 04:51:40 AM;26.5;91.9;0;141.8;0;1.26
689;03/28/17 05:01:40 AM;26.475;92.1;0;178.3;0.25;2.52
690;03/28/17 05:11:40 AM;26.451;92.2;0;167.1;0;2.27
691;03/28/17 05:21:40 AM;26.451;92.3;0;189.5;0;1.51
692;03/28/17 05:31:40 AM;26.451;92.4;0;144.6;0;1.51
693;03/28/17 05:41:40 AM;26.426;92.4;0;185.3;0.25;2.27
694;03/28/17 05:51:40 AM;26.353;92.1;0;178.3;0;1.51
695;03/28/17 06:01:40 AM;26.353;92;0;203.6;0;2.27
696;03/28/17 06:11:40 AM;26.28;92;0;196.5;0;1.26
697;03/28/17 06:21:40 AM;26.109;92.3;0;192.3;0;1.76
698;03/28/17 06:31:40 AM;26.036;92.8;0;200.8;0;1.76
699;03/28/17 06:41:40 AM;26.061;93.2;0;202.2;0;2.01
700;03/28/17 06:51:40 AM;26.182;93.4;0;195.1;0;0.76
701;03/28/17 07:01:40 AM;26.28;93.5;0;175.5;0;1.26
702;03/28/17 07:11:40 AM;26.256;93.4;0;179.7;0;0.76
703;03/28/17 07:21:40 AM;26.402;93.5;0;178.3;0;1.26
704;03/28/17 07:31:40 AM;26.549;93.5;0;171.3;0;0.5
705;03/28/17 07:41:40 AM;26.867;93.2;0;178.3;0;0.25
706;03/28/17 07:51:40 AM;27.333;92.7;0;178.3;0;1.01
707;03/28/17 08:01:40 AM;28.147;91.8;0;192.3;0.25;2.01
708;03/28/17 08:11:40 AM;29.665;89.9;0;207.8;0;1.76
709;03/28/17 08:21:40 AM;29.69;86.2;0;116.5;0.25;1.51
710;03/28/17 08:31:40 AM;29.389;84.5;0;123.5;0.25;1.76
711;03/28/17 08:41:40 AM;28.493;84.8;0;182.5;0.25;1.51
712;03/28/17 08:51:40 AM;29.615;84.7;0;186.7;1.01;2.27
713;03/28/17 09:01:40 AM;29.815;82.3;0;193.7;0.5;2.52
714;03/28/17 09:11:40 AM;31.153;81.2;0;147.4;0.25;1.26
715;03/28/17 09:21:40 AM;30.545;79.1;0;175.5;0.5;1.76
716;03/28/17 09:31:40 AM;29.389;78.3;0;147.4;0.5;2.01
717;03/28/17 09:41:40 AM;31.255;76.6;0;129.2;0.76;2.27
718;03/28/17 09:51:40 AM;31.919;74;0;189.5;0.76;2.27
719;03/28/17 10:01:40 AM;31.179;71.2;0;151.6;0.76;2.52
720;03/28/17 10:11:40 AM;31.103;71.3;0;174.1;0.5;2.01
721;03/28/17 10:21:40 AM;30.976;72.3;0;192.3;0.5;2.52
722;03/28/17 10:31:40 AM;30.672;71.9;0;171.3;0.76;2.27
723;03/28/17 10:41:40 AM;32.562;69.4;0;207.8;0.5;2.01
724;03/28/17 10:51:40 AM;30.798;68.1;0;214.8;0.5;2.01
725;03/28/17 11:01:40 AM;31.842;69.7;0;139;0.5;2.01
726;03/28/17 11:11:40 AM;31.74;68.6;0;202.2;0.5;1.76
727;03/28/17 11:21:40 AM;31.23;68.7;0;221.8;0.5;3.02
728;03/28/17 11:31:40 AM;31.331;69.7;0;179.7;0.76;2.52
729;03/28/17 11:41:40 AM;31.765;69.4;0;195.1;0.5;2.01
730;03/28/17 11:51:40 AM;32.717;68.6;0;161.5;0.25;1.51
731;03/28/17 12:01:40 PM;32.742;66.5;0;115.1;0.5;3.27
732;03/28/17 12:11:40 PM;31.689;68.7;0;89.9;1.26;5.04
