N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
33391;09-08-16 23:00;23.448;84.4;0;175.5;-888.88;-888.88
33392;09-08-16 23:10;23.472;84.7;0;164.3;-888.88;-888.88
33393;09-08-16 23:20;23.424;85.1;0;188.1;-888.88;-888.88
33394;09-08-16 23:30;23.256;85.3;0;174.1;-888.88;-888.88
33395;09-08-16 23:40;23.232;85.5;0;157.2;-888.88;-888.88
33396;09-08-16 23:50;23.28;85.8;0;233.1;-888.88;-888.88
33397;09-09-16 0:00;23.184;85.7;0;200.8;-888.88;-888.88
33398;09-09-16 0:10;23.088;85.8;0;193.7;-888.88;-888.88
33399;09-09-16 0:20;23.16;86.1;0;192.3;-888.88;-888.88
33400;09-09-16 0:30;22.944;86.1;0;205;-888.88;-888.88
33401;09-09-16 0:40;22.992;86.5;0;207.8;-888.88;-888.88
33402;09-09-16 0:50;22.968;86.7;0;212;-888.88;-888.88
33403;09-09-16 1:00;22.92;86.9;0;192.3;-888.88;-888.88
33404;09-09-16 1:10;22.92;87.1;0;198;-888.88;-888.88
33405;09-09-16 1:20;23.016;87.2;0;212;-888.88;-888.88
33406;09-09-16 1:30;23.016;87.1;0;205;-888.88;-888.88
33407;09-09-16 1:40;22.992;87;0;209.2;-888.88;-888.88
33408;09-09-16 1:50;23.04;87;0;195.1;-888.88;-888.88
33409;09-09-16 2:00;22.992;86.9;0;186.7;-888.88;-888.88
33410;09-09-16 2:10;22.992;86.8;0;182.5;-888.88;-888.88
33411;09-09-16 2:20;23.136;86.8;0;169.9;-888.88;-888.88
33412;09-09-16 2:30;23.088;86.6;0;181.1;-888.88;-888.88
33413;09-09-16 2:40;23.064;86.6;0;213.4;-888.88;-888.88
33414;09-09-16 2:50;22.992;86.5;0;134.8;-888.88;-888.88
33415;09-09-16 3:00;23.04;86.5;0;165.7;-888.88;-888.88
33416;09-09-16 3:10;23.112;86.4;0;162.9;-888.88;-888.88
33417;09-09-16 3:20;23.088;86.3;0;193.7;-888.88;-888.88
33418;09-09-16 3:30;23.112;86.2;0;157.2;-888.88;-888.88
33419;09-09-16 3:40;23.064;86.3;0;133.4;-888.88;-888.88
33420;09-09-16 3:50;23.04;86.2;0;117.9;-888.88;-888.88
33421;09-09-16 4:00;22.968;86.3;0;148.8;-888.88;-888.88
33422;09-09-16 4:10;23.04;86.3;0;162.9;-888.88;-888.88
33423;09-09-16 4:20;23.088;86.2;0;136.2;-888.88;-888.88
33424;09-09-16 4:30;23.064;86.1;0;117.9;-888.88;-888.88
33425;09-09-16 4:40;23.064;86.1;0;126.4;-888.88;-888.88
33426;09-09-16 4:50;23.064;86;0;133.4;-888.88;-888.88
33427;09-09-16 5:00;23.16;85.7;0;139;-888.88;-888.88
33428;09-09-16 5:10;23.184;85.3;0;126.4;-888.88;-888.88
33429;09-09-16 5:20;23.088;85.3;0;116.5;-888.88;-888.88
33430;09-09-16 5:30;23.112;85.6;0;147.4;-888.88;-888.88
33431;09-09-16 5:40;23.112;85.5;0;150.2;-888.88;-888.88
33432;09-09-16 5:50;23.16;85.6;0;153;-888.88;-888.88
33433;09-09-16 6:00;23.112;85.6;0;146;-888.88;-888.88
33434;09-09-16 6:10;23.064;85.7;0;136.2;-888.88;-888.88
33435;09-09-16 6:20;23.16;85.8;0;151.6;-888.88;-888.88
33436;09-09-16 6:30;23.256;85.5;0;115.1;-888.88;-888.88
33437;09-09-16 6:40;23.256;85.1;0;132;-888.88;-888.88
33438;09-09-16 6:50;23.328;84.8;0;120.7;-888.88;-888.88
33439;09-09-16 7:00;23.4;84.6;0;151.6;-888.88;-888.88
33440;09-09-16 7:10;23.521;84.6;0;141.8;-888.88;-888.88
33441;09-09-16 7:20;23.641;84.8;0;147.4;-888.88;-888.88
33442;09-09-16 7:30;23.785;84.5;0;133.4;-888.88;-888.88
33443;09-09-16 7:40;23.978;84;0;150.2;-888.88;-888.88
33444;09-09-16 7:50;24.363;83.4;0;186.7;-888.88;-888.88
33445;09-09-16 8:00;24.557;82.6;0;189.5;-888.88;-888.88
33446;09-09-16 8:10;24.726;81.7;0;185.3;-888.88;-888.88
33447;09-09-16 8:20;24.823;80.6;0;134.8;-888.88;-888.88
33448;09-09-16 8:30;25.283;79.5;0;162.9;-888.88;-888.88
33449;09-09-16 8:40;26.207;78.3;0;122.1;-888.88;-888.88
33450;09-09-16 8:50;27.456;76.2;0;154.4;-888.88;-888.88
33451;09-09-16 9:00;28.245;73.7;0;189.5;-888.88;-888.88
33452;09-09-16 9:10;28.345;71.5;0;178.3;-888.88;-888.88
33453;09-09-16 9:20;28.518;70.9;0;192.3;-888.88;-888.88
33454;09-09-16 9:30;28.568;70.5;0;199.4;-888.88;-888.88
33455;09-09-16 9:40;28.518;70.1;0;175.5;-888.88;-888.88
33456;09-09-16 9:50;28.468;70.3;0;181.1;-888.88;-888.88
33457;09-09-16 10:00;28.048;69.9;0;196.5;-888.88;-888.88
33458;09-09-16 10:10;27.801;69.6;0;200.8;-888.88;-888.88
33459;09-09-16 10:20;28.493;69.2;0;192.3;-888.88;-888.88
33460;09-09-16 10:30;29.115;68.7;0;199.4;-888.88;-888.88
33461;09-09-16 10:40;30.066;66.4;0;206.4;-888.88;-888.88
33462;09-09-16 10:50;28.717;65.3;0;199.4;-888.88;-888.88
33463;09-09-16 11:00;28.965;67.3;0;196.5;-888.88;-888.88
33464;09-09-16 11:10;29.715;66.2;0;205;-888.88;-888.88
33465;09-09-16 11:20;29.49;65.3;0;193.7;-888.88;-888.88
33466;09-09-16 11:30;29.29;65.2;0;153;-888.88;-888.88
33467;09-09-16 11:40;29.565;65;0;190.9;-888.88;-888.88
33468;09-09-16 11:50;29.315;64.4;0;205;-888.88;-888.88
33469;09-09-16 12:00;30.444;63.8;0;199.4;-888.88;-888.88
33470;09-09-16 12:10;29.464;63.2;0;176.9;-888.88;-888.88
33471;09-09-16 12:20;29.015;64.8;0;181.1;-888.88;-888.88
33472;09-09-16 12:30;29.941;64.8;0;175.5;-888.88;-888.88
33473;09-09-16 12:40;29.715;64.5;0;188.1;-888.88;-888.88
33474;09-09-16 12:50;30.192;64.9;0;178.3;-888.88;-888.88
33475;09-09-16 13:00;30.646;63.4;0;200.8;-888.88;-888.88
33476;09-09-16 13:10;30.142;61.5;0;252.7;-888.88;-888.88
33477;09-09-16 13:20;30.091;62.8;0;178.3;-888.88;-888.88
33478;09-09-16 13:30;29.315;63.8;0;178.3;-888.88;-888.88
33479;09-09-16 13:40;29.09;64.9;0;171.3;-888.88;-888.88
33480;09-09-16 13:50;30.167;65.2;0;174.1;-888.88;-888.88
33481;09-09-16 14:00;29.69;63.7;0;183.9;-888.88;-888.88
33482;09-09-16 14:10;30.217;63.2;0;186.7;-888.88;-888.88
33483;09-09-16 14:20;29.414;62.7;0;190.9;-888.88;-888.88
33484;09-09-16 14:30;29.64;63.7;0;179.7;-888.88;-888.88
33485;09-09-16 14:40;29.74;63.2;0;189.5;-888.88;-888.88
33486;09-09-16 14:50;29.991;63.5;0;172.7;-888.88;-888.88
33487;09-09-16 15:00;29.74;62.9;0;193.7;-888.88;-888.88
33488;09-09-16 15:10;29.24;63.5;0;175.5;-888.88;-888.88
33489;09-09-16 15:20;29.64;64.3;0;183.9;-888.88;-888.88
33490;09-09-16 15:30;29.74;64.1;0;172.7;-888.88;-888.88
33491;09-09-16 15:40;29.09;64.7;0;179.7;-888.88;-888.88
33492;09-09-16 15:50;28.667;66.7;0;174.1;-888.88;-888.88
33493;09-09-16 16:00;28.866;67.2;0;178.3;-888.88;-888.88
33494;09-09-16 16:10;29.865;66.1;0;213.4;-888.88;-888.88
33495;09-09-16 16:20;28.916;65.5;0;186.7;-888.88;-888.88
33496;09-09-16 16:30;28.543;66.4;0;182.5;-888.88;-888.88
33497;09-09-16 16:40;28.742;66.9;0;188.1;-888.88;-888.88
33498;09-09-16 16:50;28.941;66.6;0;196.5;-888.88;-888.88
33499;09-09-16 17:00;28.766;67.2;0;179.7;-888.88;-888.88
33500;09-09-16 17:10;28.072;67.9;0;181.1;-888.88;-888.88
33501;09-09-16 17:20;28.023;68.8;0;181.1;-888.88;-888.88
33502;09-09-16 17:30;27.505;69.9;0;175.5;-888.88;-888.88
33503;09-09-16 17:40;27.358;71.6;0;175.5;-888.88;-888.88
33504;09-09-16 17:50;27.087;73.2;0;190.9;-888.88;-888.88
33505;09-09-16 18:00;26.402;74.7;0;185.3;-888.88;-888.88
33506;09-09-16 18:10;25.939;76.4;0;186.7;-888.88;-888.88
33507;09-09-16 18:20;25.574;77.1;0;183.9;-888.88;-888.88
33508;09-09-16 18:30;25.453;77.4;0;181.1;-888.88;-888.88
33509;09-09-16 18:40;25.307;77.6;0;186.7;-888.88;-888.88
33510;09-09-16 18:50;25.186;78;0;183.9;-888.88;-888.88
33511;09-09-16 19:00;25.162;77.8;0;188.1;-888.88;-888.88
33512;09-09-16 19:10;24.823;77.5;0;193.7;-888.88;-888.88
33513;09-09-16 19:20;24.605;78;0;189.5;-888.88;-888.88
33514;09-09-16 19:30;24.581;78.3;0;198;-888.88;-888.88
33515;09-09-16 19:40;24.171;78.5;0;190.9;-888.88;-888.88
33516;09-09-16 19:50;23.93;79.1;0;196.5;-888.88;-888.88
33517;09-09-16 20:00;23.954;79.5;0;213.4;-888.88;-888.88
33518;09-09-16 20:10;23.593;80;0;205;-888.88;-888.88
33519;09-09-16 20:20;23.737;80.6;0;224.6;-888.88;-888.88
33520;09-09-16 20:30;23.472;80.8;0;198;-888.88;-888.88
33521;09-09-16 20:40;23.304;81.1;0;216.2;-888.88;-888.88
33522;09-09-16 20:50;23.088;81.4;0;199.4;-888.88;-888.88
33523;09-09-16 21:00;22.968;82;0;216.2;-888.88;-888.88
33524;09-09-16 21:10;22.776;82.4;0;193.7;-888.88;-888.88
33525;09-09-16 21:20;22.992;82.6;0;217.6;-888.88;-888.88
33526;09-09-16 21:30;22.657;82.9;0;209.2;-888.88;-888.88
33527;09-09-16 21:40;22.609;83.5;0;207.8;-888.88;-888.88
33528;09-09-16 21:50;22.561;83.8;0;205;-888.88;-888.88
33529;09-09-16 22:00;22.298;84;0;214.8;-888.88;-888.88
33530;09-09-16 22:10;22.154;84.7;0;209.2;-888.88;-888.88
33531;09-09-16 22:20;22.178;85.3;0;195.1;-888.88;-888.88
33532;09-09-16 22:30;22.178;85.3;0;209.2;-888.88;-888.88
33533;09-09-16 22:40;22.321;85.3;0;205;-888.88;-888.88
33534;09-09-16 22:50;22.321;85.1;0;185.3;-888.88;-888.88
33535;09-09-16 23:00;22.25;85.1;0;214.8;-888.88;-888.88
33536;09-09-16 23:10;22.154;85.3;0;216.2;-888.88;-888.88
33537;09-09-16 23:20;22.226;85.4;0;207.8;-888.88;-888.88
33538;09-09-16 23:30;22.226;85.3;0;134.8;-888.88;-888.88
33539;09-09-16 23:40;22.154;85.2;0;185.3;-888.88;-888.88
33540;09-09-16 23:50;22.058;85.2;0;161.5;-888.88;-888.88
33541;09-10-16 0:00;22.082;85.5;0;179.7;-888.88;-888.88
33542;09-10-16 0:10;22.13;85.6;0;168.5;-888.88;-888.88
33543;09-10-16 0:20;22.058;85.8;0;199.4;-888.88;-888.88
33544;09-10-16 0:30;22.082;85.9;0;189.5;-888.88;-888.88
33545;09-10-16 0:40;22.25;86;0;154.4;-888.88;-888.88
33546;09-10-16 0:50;22.106;85.9;0;185.3;-888.88;-888.88
33547;09-10-16 1:00;22.082;85.9;0;174.1;-888.88;-888.88
33548;09-10-16 1:10;22.082;85.9;0;158.6;-888.88;-888.88
33549;09-10-16 1:20;21.963;86.1;0;168.5;-888.88;-888.88
33550;09-10-16 1:30;22.058;86.3;0;178.3;-888.88;-888.88
33551;09-10-16 1:40;22.011;86.2;0;179.7;-888.88;-888.88
33552;09-10-16 1:50;21.963;86.3;0;199.4;-888.88;-888.88
33553;09-10-16 2:00;21.867;86.5;0;196.5;-888.88;-888.88
33554;09-10-16 2:10;21.819;86.6;0;205;-888.88;-888.88
33555;09-10-16 2:20;21.724;86.6;0;171.3;-888.88;-888.88
33556;09-10-16 2:30;22.011;86.5;0;214.8;-888.88;-888.88
33557;09-10-16 2:40;22.058;86.3;0;134.8;-888.88;-888.88
33558;09-10-16 2:50;22.082;86.1;0;127.8;-888.88;-888.88
33559;09-10-16 3:00;21.987;85.9;0;102.5;-888.88;-888.88
33560;09-10-16 3:10;22.034;86;0;122.1;-888.88;-888.88
33561;09-10-16 3:20;22.034;86.1;0;120.7;-888.88;-888.88
33562;09-10-16 3:30;21.987;86.1;0;110.9;-888.88;-888.88
33563;09-10-16 3:40;21.963;86.1;0;122.1;-888.88;-888.88
33564;09-10-16 3:50;21.987;86;0;112.3;-888.88;-888.88
33565;09-10-16 4:00;22.082;86;0;105.3;-888.88;-888.88
33566;09-10-16 4:10;22.011;85.9;0;123.5;-888.88;-888.88
33567;09-10-16 4:20;21.987;86;0;96.9;-888.88;-888.88
33568;09-10-16 4:30;22.178;86.1;0;147.4;-888.88;-888.88
33569;09-10-16 4:40;22.202;86;0;168.5;-888.88;-888.88
33570;09-10-16 4:50;22.202;86;0;161.5;-888.88;-888.88
33571;09-10-16 5:00;22.298;86;0;151.6;-888.88;-888.88
33572;09-10-16 5:10;22.226;86;0;205;-888.88;-888.88
33573;09-10-16 5:20;22.202;86;0;220.4;-888.88;-888.88
33574;09-10-16 5:30;22.13;86;0;216.2;-888.88;-888.88
33575;09-10-16 5:40;22.178;86.1;0;210.6;-888.88;-888.88
33576;09-10-16 5:50;22.202;86.2;0;228.8;-888.88;-888.88
33577;09-10-16 6:00;22.154;86.2;0;153;-888.88;-888.88
33578;09-10-16 6:10;22.25;86.2;0;117.9;-888.88;-888.88
33579;09-10-16 6:20;22.321;86.1;0;174.1;-888.88;-888.88
33580;09-10-16 6:30;22.202;85.9;0;196.5;-888.88;-888.88
33581;09-10-16 6:40;22.25;86;0;216.2;-888.88;-888.88
33582;09-10-16 6:50;22.226;86;0;219;-888.88;-888.88
33583;09-10-16 7:00;22.345;86;0;203.6;-888.88;-888.88
33584;09-10-16 7:10;22.537;85.8;0;126.4;-888.88;-888.88
33585;09-10-16 7:20;22.8;85.4;0;89.9;-888.88;-888.88
33586;09-10-16 7:30;22.848;84.8;0;161.5;-888.88;-888.88
33587;09-10-16 7:40;22.968;84.4;0;199.4;-888.88;-888.88
33588;09-10-16 7:50;23.545;84.1;0;233.1;-888.88;-888.88
33589;09-10-16 8:00;23.593;83.1;0;193.7;-888.88;-888.88
33590;09-10-16 8:10;23.881;82.2;0;198;-888.88;-888.88
33591;09-10-16 8:20;24.412;81.3;0;198;-888.88;-888.88
33592;09-10-16 8:30;25.113;79.9;0;198;-888.88;-888.88
33593;09-10-16 8:40;25.21;78.2;0;192.3;-888.88;-888.88
33594;09-10-16 8:50;25.21;77.3;0;200.8;-888.88;-888.88
33595;09-10-16 9:00;26.036;76.9;0;182.5;-888.88;-888.88
33596;09-10-16 9:10;26.989;75.6;0;186.7;-888.88;-888.88
33597;09-10-16 9:20;26.793;73.4;0;190.9;-888.88;-888.88
33598;09-10-16 9:30;26.598;72.3;0;185.3;-888.88;-888.88
33599;09-10-16 9:40;28.742;71.5;0;151.6;-888.88;-888.88
33600;09-10-16 9:50;28.419;68.5;0;216.2;-888.88;-888.88
33601;09-10-16 10:00;28.369;68.3;0;213.4;-888.88;-888.88
33602;09-10-16 10:10;27.85;68.7;0;183.9;-888.88;-888.88
33603;09-10-16 10:20;28.916;68.1;0;183.9;-888.88;-888.88
33604;09-10-16 10:30;28.221;66.3;0;189.5;-888.88;-888.88
33605;09-10-16 10:40;27.333;68.5;0;203.6;-888.88;-888.88
33606;09-10-16 10:50;28.841;69.2;0;169.9;-888.88;-888.88
33607;09-10-16 11:00;29.54;66.2;0;209.2;-888.88;-888.88
33608;09-10-16 11:10;30.95;64.9;0;161.5;-888.88;-888.88
33609;09-10-16 11:20;30.091;62.7;0;209.2;-888.88;-888.88
33610;09-10-16 11:30;30.016;63.2;0;209.2;-888.88;-888.88
33611;09-10-16 11:40;29.941;63.5;0;168.5;-888.88;-888.88
33612;09-10-16 11:50;29.439;63.4;0;273.8;-888.88;-888.88
33613;09-10-16 12:00;30.318;63.7;0;153;-888.88;-888.88
33614;09-10-16 12:10;30.646;61.5;0;210.6;-888.88;-888.88
33615;09-10-16 12:20;30.041;61.8;0;200.8;-888.88;-888.88
33616;09-10-16 12:30;30.217;62.4;0;189.5;-888.88;-888.88
33617;09-10-16 12:40;30.394;60.8;0;178.3;-888.88;-888.88
33618;09-10-16 12:50;30.824;60.9;0;198;-888.88;-888.88
33619;09-10-16 13:00;31.153;60.6;0;202.2;-888.88;-888.88
33620;09-10-16 13:10;30.925;59.6;0;205;-888.88;-888.88
33621;09-10-16 13:20;31.842;60.1;0;181.1;-888.88;-888.88
33622;09-10-16 13:30;31.459;59;0;171.3;-888.88;-888.88
33623;09-10-16 13:40;31.637;59.4;0;217.6;-888.88;-888.88
33624;09-10-16 13:50;31.919;58.1;0;210.6;-888.88;-888.88
33625;09-10-16 14:00;32.124;57.6;0;199.4;-888.88;-888.88
33626;09-10-16 14:10;31.919;57;0;203.6;-888.88;-888.88
33627;09-10-16 14:20;32.458;56.5;0;175.5;-888.88;-888.88
33628;09-10-16 14:30;32.768;55.5;0;157.2;-888.88;-888.88
33629;09-10-16 14:40;32.949;54.5;0;235.9;-888.88;-888.88
33630;09-10-16 14:50;31.459;55.2;0;190.9;-888.88;-888.88
33631;09-10-16 15:00;31.842;56.2;0;198;-888.88;-888.88
33632;09-10-16 15:10;33.339;54.9;0;231.6;-888.88;-888.88
33633;09-10-16 15:20;31.944;53.9;0;193.7;-888.88;-888.88
33634;09-10-16 15:30;31.791;54.9;0;188.1;-888.88;-888.88
33635;09-10-16 15:40;31.663;55.8;0;196.5;-888.88;-888.88
33636;09-10-16 15:50;31.433;57.4;0;192.3;-888.88;-888.88
33637;09-10-16 16:00;30.9;58.5;0;202.2;-888.88;-888.88
33638;09-10-16 16:10;31.103;58.7;0;188.1;-888.88;-888.88
33639;09-10-16 16:20;30.217;59.8;0;179.7;-888.88;-888.88
33640;09-10-16 16:30;30.192;61.2;0;190.9;-888.88;-888.88
33641;09-10-16 16:40;29.665;63.2;0;181.1;-888.88;-888.88
33642;09-10-16 16:50;29.715;63.7;0;192.3;-888.88;-888.88
33643;09-10-16 17:00;29.215;64.7;0;190.9;-888.88;-888.88
33644;09-10-16 17:10;29.19;66.2;0;176.9;-888.88;-888.88
33645;09-10-16 17:20;28.468;67.5;0;189.5;-888.88;-888.88
33646;09-10-16 17:30;28.023;69.5;0;174.1;-888.88;-888.88
33647;09-10-16 17:40;28.023;70.2;0;174.1;-888.88;-888.88
33648;09-10-16 17:50;27.702;71.7;0;175.5;-888.88;-888.88
33649;09-10-16 18:00;27.431;72.7;0;178.3;-888.88;-888.88
33650;09-10-16 18:10;27.358;72.9;0;186.7;-888.88;-888.88
33651;09-10-16 18:20;27.136;72.5;0;186.7;-888.88;-888.88
33652;09-10-16 18:30;26.989;72.8;0;185.3;-888.88;-888.88
33653;09-10-16 18:40;27.014;72.9;0;189.5;-888.88;-888.88
33654;09-10-16 18:50;26.965;71.8;0;202.2;-888.88;-888.88
33655;09-10-16 19:00;26.646;71.1;0;190.9;-888.88;-888.88
33656;09-10-16 19:10;26.353;71.7;0;196.5;-888.88;-888.88
33657;09-10-16 19:20;26.061;72.5;0;195.1;-888.88;-888.88
33658;09-10-16 19:30;25.963;73;0;216.2;-888.88;-888.88
33659;09-10-16 19:40;25.793;73.5;0;202.2;-888.88;-888.88
33660;09-10-16 19:50;25.55;73.9;0;167.1;-888.88;-888.88
33661;09-10-16 20:00;25.428;74;0;196.5;-888.88;-888.88
33662;09-10-16 20:10;25.283;74;0;189.5;-888.88;-888.88
33663;09-10-16 20:20;25.21;74.1;0;150.2;-888.88;-888.88
33664;09-10-16 20:30;25.113;74.4;0;207.8;-888.88;-888.88
33665;09-10-16 20:40;24.847;74.7;0;169.9;-888.88;-888.88
33666;09-10-16 20:50;24.823;75.5;0;198;-888.88;-888.88
33667;09-10-16 21:00;24.581;75.8;0;161.5;-888.88;-888.88
33668;09-10-16 21:10;24.146;76.5;0;206.4;-888.88;-888.88
33669;09-10-16 21:20;23.93;78.2;0;213.4;-888.88;-888.88
33670;09-10-16 21:30;23.857;79.2;0;199.4;-888.88;-888.88
33671;09-10-16 21:40;23.785;79.9;0;185.3;-888.88;-888.88
33672;09-10-16 21:50;23.545;80.2;0;209.2;-888.88;-888.88
33673;09-10-16 22:00;23.424;80.9;0;206.4;-888.88;-888.88
33674;09-10-16 22:10;23.497;81.1;0;214.8;-888.88;-888.88
33675;09-10-16 22:20;23.28;81.2;0;209.2;-888.88;-888.88
33676;09-10-16 22:30;23.112;81.8;0;206.4;-888.88;-888.88
33677;09-10-16 22:40;23.064;82.2;0;202.2;-888.88;-888.88
33678;09-10-16 22:50;23.016;82.3;0;193.7;-888.88;-888.88
33679;09-10-16 23:00;22.92;82.4;0;205;-888.88;-888.88
33680;09-10-16 23:10;22.824;82.7;0;210.6;-888.88;-888.88
33681;09-10-16 23:20;22.8;83.1;0;213.4;-888.88;-888.88
33682;09-10-16 23:30;22.776;83.5;0;213.4;-888.88;-888.88
33683;09-10-16 23:40;22.681;83.7;0;202.2;-888.88;-888.88
33684;09-10-16 23:50;22.753;83.8;0;189.5;-888.88;-888.88
33685;09-11-16 0:00;22.681;83.9;0;189.5;-888.88;-888.88
33686;09-11-16 0:10;22.729;83.9;0;181.1;-888.88;-888.88
33687;09-11-16 0:20;22.633;83.7;0;213.4;-888.88;-888.88
33688;09-11-16 0:30;22.513;83.9;0;212;-888.88;-888.88
33689;09-11-16 0:40;22.513;84.1;0;207.8;-888.88;-888.88
33690;09-11-16 0:50;22.537;84.2;0;203.6;-888.88;-888.88
33691;09-11-16 1:00;22.417;84.3;0;206.4;-888.88;-888.88
33692;09-11-16 1:10;22.298;84.4;0;200.8;-888.88;-888.88
33693;09-11-16 1:20;22.274;84.6;0;209.2;-888.88;-888.88
33694;09-11-16 1:30;22.345;84.7;0;200.8;-888.88;-888.88
33695;09-11-16 1:40;22.417;84.6;0;205;-888.88;-888.88
33696;09-11-16 1:50;22.417;84.4;0;196.5;-888.88;-888.88
33697;09-11-16 2:00;22.393;84.3;0;182.5;-888.88;-888.88
33698;09-11-16 2:10;22.393;84.2;0;209.2;-888.88;-888.88
33699;09-11-16 2:20;22.274;84.3;0;213.4;-888.88;-888.88
33700;09-11-16 2:30;22.298;84.5;0;205;-888.88;-888.88
33701;09-11-16 2:40;22.274;84.6;0;206.4;-888.88;-888.88
33702;09-11-16 2:50;22.274;84.6;0;169.9;-888.88;-888.88
33703;09-11-16 3:00;22.154;84.8;0;219;-888.88;-888.88
33704;09-11-16 3:10;22.178;85.1;0;217.6;-888.88;-888.88
33705;09-11-16 3:20;22.178;85.2;0;182.5;-888.88;-888.88
33706;09-11-16 3:30;22.154;85.3;0;188.1;-888.88;-888.88
33707;09-11-16 3:40;22.25;85.4;0;186.7;-888.88;-888.88
33708;09-11-16 3:50;22.106;85.4;0;209.2;-888.88;-888.88
33709;09-11-16 4:00;22.082;85.4;0;168.5;-888.88;-888.88
33710;09-11-16 4:10;22.034;85.4;0;157.2;-888.88;-888.88
33711;09-11-16 4:20;22.202;85.5;0;141.8;-888.88;-888.88
33712;09-11-16 4:30;22.082;85.3;0;134.8;-888.88;-888.88
33713;09-11-16 4:40;21.891;85.3;0;200.8;-888.88;-888.88
33714;09-11-16 4:50;22.011;85.6;0;209.2;-888.88;-888.88
33715;09-11-16 5:00;22.106;85.6;0;172.7;-888.88;-888.88
33716;09-11-16 5:10;21.915;85.4;0;217.6;-888.88;-888.88
33717;09-11-16 5:20;21.915;85.3;0;228.8;-888.88;-888.88
33718;09-11-16 5:30;21.915;85.4;0;221.8;-888.88;-888.88
33719;09-11-16 5:40;21.987;85.5;0;210.6;-888.88;-888.88
33720;09-11-16 5:50;22.202;85.4;0;207.8;-888.88;-888.88
33721;09-11-16 6:00;22.13;84.9;0;202.2;-888.88;-888.88
33722;09-11-16 6:10;22.034;84.7;0;224.6;-888.88;-888.88
33723;09-11-16 6:20;21.963;85;0;195.1;-888.88;-888.88
33724;09-11-16 6:30;22.13;85.1;0;189.5;-888.88;-888.88
33725;09-11-16 6:40;22.274;85;0;189.5;-888.88;-888.88
33726;09-11-16 6:50;22.202;84.8;0;183.9;-888.88;-888.88
33727;09-11-16 7:00;22.202;84.8;0;174.1;-888.88;-888.88
33728;09-11-16 7:10;22.321;84.8;0;209.2;-888.88;-888.88
33729;09-11-16 7:20;22.465;84.5;0;209.2;-888.88;-888.88
33730;09-11-16 7:30;22.369;84.2;0;205;-888.88;-888.88
33731;09-11-16 7:40;22.537;84.3;0;220.4;-888.88;-888.88
33732;09-11-16 7:50;22.393;84.2;0;199.4;-888.88;-888.88
33733;09-11-16 8:00;22.705;84.3;0;203.6;-888.88;-888.88
33734;09-11-16 8:10;23.04;83.9;0;212;-888.88;-888.88
33735;09-11-16 8:20;23.04;83.3;0;210.6;-888.88;-888.88
33736;09-11-16 8:30;23.497;82.9;0;174.1;-888.88;-888.88
33737;09-11-16 8:40;24.291;82.1;0;207.8;-888.88;-888.88
33738;09-11-16 8:50;24.171;80.6;0;193.7;-888.88;-888.88
33739;09-11-16 9:00;25.453;79.7;0;167.1;-888.88;-888.88
33740;09-11-16 9:10;25.501;77.3;0;189.5;-888.88;-888.88
33741;09-11-16 9:20;25.234;76.6;0;174.1;-888.88;-888.88
33742;09-11-16 9:30;25.477;76.6;0;199.4;-888.88;-888.88
33743;09-11-16 9:40;26.036;75.7;0;182.5;-888.88;-888.88
33744;09-11-16 9:50;25.817;74.4;0;176.9;-888.88;-888.88
33745;09-11-16 10:00;27.063;74.2;0;122.1;-888.88;-888.88
33746;09-11-16 10:10;27.431;72.1;0;161.5;-888.88;-888.88
33747;09-11-16 10:20;27.186;71.1;0;265.3;-888.88;-888.88
33748;09-11-16 10:30;27.333;70.9;0;321.5;-888.88;-888.88
33749;09-11-16 10:40;28.493;69.7;0;212;-888.88;-888.88
33750;09-11-16 10:50;28.493;68.3;0;178.3;-888.88;-888.88
33751;09-11-16 11:00;27.974;68;0;203.6;-888.88;-888.88
33752;09-11-16 11:10;27.161;68.7;0;2.8;-888.88;-888.88
33753;09-11-16 11:20;27.825;69.8;0;89.9;-888.88;-888.88
33754;09-11-16 11:30;27.974;69.1;0;1.4;-888.88;-888.88
33755;09-11-16 11:40;28.122;69.1;0;331.3;-888.88;-888.88
33756;09-11-16 11:50;28.048;68.5;0;22.5;-888.88;-888.88
33757;09-11-16 12:00;28.866;67.7;0;1.4;-888.88;-888.88
33758;09-11-16 12:10;28.023;66.7;0;32.3;-888.88;-888.88
33759;09-11-16 12:20;28.617;67.6;0;50.5;-888.88;-888.88
33760;09-11-16 12:30;29.265;67;0;36.5;-888.88;-888.88
33761;09-11-16 12:40;29.29;66;0;351;-888.88;-888.88
33762;09-11-16 12:50;28.866;65.9;0;95.5;-888.88;-888.88
33763;09-11-16 13:00;30.419;66.1;0;80;-888.88;-888.88
33764;09-11-16 13:10;30.117;63.8;0;12.6;-888.88;-888.88
33765;09-11-16 13:20;30.192;63.2;0;315.9;-888.88;-888.88
33766;09-11-16 13:30;30.268;63.1;0;8.4;-888.88;-888.88
33767;09-11-16 13:40;30.596;62.1;0;355.2;-888.88;-888.88
33768;09-11-16 13:50;29.89;61.1;0;36.5;-888.88;-888.88
33769;09-11-16 14:00;30.722;61.6;0;43.5;-888.88;-888.88
33770;09-11-16 14:10;30.041;60.6;0;57.6;-888.88;-888.88
